"Rank","Player Id","Player GSIS","Player College GSIS","Player Sportradar Id","Name","Team","#","POS","SNAPS","GAMES","SK","HU","TKL ALL","Runs"
"","144857","","362490","","Michael Myslinski","IOWA","53","C","50","5","0","0","0","34"
"","144859","","386308","","Gennings Dunker","IOWA","67","T","546","10","2","4","9","301"
"","144860","","378658","","Beau Stephens","IOWA","70","G","499","10","0","1","6","266"
"","144924","","361034","","Greg Crippen","MICHIGAN","51","C","640","10","0","7","10","329"
"","144925","","367782","","Giovanni El-Hadi","MICHIGAN","58","G","426","7","1","3","9","227"
"","144927","","371998","","Tristan Bounds","ARIZONA","71","T","628","10","3","12","7","256"
"","144942","","373273","","Dominick Giudice","MISSOURI","56","G","694","10","1","8","13","340"
"","144952","","366337","","Kevin Wigenton II","VIRGINIA","78","G","248","6","0","8","3","114"
"","144953","","366341","","Geno VanDeMark","ALABAMA","56","G","437","9","2","4","4","176"
"","145003","","360057","","Henry Lutovsky","NEBRASKA","59","G","600","10","0","7","7","267"
"","145004","","361752","","Teddy Prochazka","NEBRASKA","65","T","270","6","4","9","4","108"
"","145039","","393367","","Josh Thompson","LSU","56","G","648","10","0","7","7","244"
"","145040","","393090","","Jackson Carsello","NWESTERN","65","C","640","10","1","10","14","320"
"","145042","","379106","","Caleb Tiernan","NWESTERN","72","T","642","10","1","8","6","322"
"","145062","","387041","","Zen Michalski","INDIANA","75","T","189","10","1","2","5","117"
"","145114","","383419","","Mahamane Moussa","LOUISVILLE","71","T","452","10","1","15","7","186"
"","145131","","385190","","Tyler Needham","RUTGERS","56","T","628","10","4","11","16","276"
"","145132","","373266","","Gus Zilinskas","RUTGERS","59","C","712","10","0","10","7","311"
"","145134","","391604","","Terrence Salami","RUTGERS","73","C","42","6","0","0","0","29"
"","145164","","368457","","JP Benzschawel","WISCONSIN","67","G","35","2","0","0","2","17"
"","145172","","383891","","Riley Mahlman","WISCONSIN","71","T","585","10","3","7","12","309"
"","145179","","386778","","Nolan Rucci","PENN STATE","72","T","502","10","1","13","7","244"
"","145245","","362551","","Carson Bruno","TCU","62","G","562","10","2","11","10","220"
"","145324","","362028","","Febechi Nwaiwu","OKLAHOMA","54","G","638","10","0","2","4","264"
"","145550","","385712","","Jordan Brown","ARIZONA","76","G","21","1","0","1","0","5"
"","145678","","361712","","Nolan Gorczyca","KANSAS","59","T","206","9","0","4","2","118"
"","145705","","380023","","Davis Heinzen","WISCONSIN","74","C","293","6","4","3","5","163"
"","145719","","361986","","Keegan Smith","UCF","77","G","275","9","2","1","1","114"
"","145817","","391658","","Will Jados","TEXAS TECH","76","G","667","11","2","9","4","303"
"","145875","","377052","","Pete Nygra","LOUISVILLE","50","C","651","10","0","5","14","266"
"","146066","","464851","","Ka'ena Decambra","ARIZONA","52","C","651","10","1","3","3","258"
"","146116","","368188","","Ise Matautia","ARIZONA","50","G","28","3","0","0","2","20"
"","146185","","361698","","Fernando Carmona","ARKANSAS","55","G","654","10","1","8","10","280"
"","146274","","361918","","Isaia Glass","VANDERBILT","72","T","605","10","1","13","9","247"
"","146294","","383921","","Bastian Swinney","CAL","76","C","83","2","0","1","1","26"
"","146309","","387629","","Akili Calhoun","CAL","59","G","16","6","0","0","0","16"
"","146393","","415648","","Yutaka Mahe","UCLA","67","T","59","5","1","3","0","33"
"","146394","","441749","","Noah Pulealii","UCLA","68","C","7","2","0","0","0","7"
"","146395","","359548","","Garrett DiGiorgio","UCLA","72","G","526","9","2","12","8","214"
"","146417","","386130","","Ty Buchanan","ARIZONA","75","T","576","10","3","13","3","233"
"","146438","","367979","","Koli Faaiu","TEXAS A&M","61","C","200","9","0","1","2","104"
"","146439","","383389","","Michael Mokofisi","UTAH","52","G","643","10","0","11","7","340"
"","146440","","360669","","Zereoue Williams","UTAH","76","T","79","7","0","0","1","59"
"","146540","","391155","","Charlie Pickard","OREGON","70","C","71","7","0","0","1","53"
"","146597","","384735","","TJ Ferguson","SYRACUSE","69","G","606","9","1","7","17","220"
"","146598","","394975","","Jaeden Roberts","ALABAMA","77","G","265","7","0","1","2","89"
"","146692","","384479","","Austin Barber","FLORIDA","58","T","629","10","2","14","5","256"
"","146693","","384480","","Jake Slaughter","FLORIDA","66","C","627","10","1","1","7","254"
"","146694","","446440","","Yousef Mugharbil","NC STATE","71","G","57","3","0","4","0","33"
"","146695","","412353","","Hayden Clem","FLORIDA","59","C","8","1","0","0","0","4"
"","146718","","361957","","Micah Morris","GEORGIA","56","G","611","10","0","1","12","285"
"","146741","","361667","","Jager Burton","KENTUCKY","62","C","696","10","0","7","10","328"
"","146767","","373128","","Kimo Makane'ole","W VIRGINIA","56","G","671","10","1","7","15","354"
"","146812","","385910","","Micah Pettus","FLORIDA ST","57","T","508","9","0","7","6","261"
"","146815","","385916","","Jayden Williams","OLE MISS","50","T","805","11","1","14","15","390"
"","146846","","400066","","Canon Boone","MISS STATE","72","C","793","11","3","4","11","373"
"","146848","","382722","","Albert Reese IV","MISS STATE","76","T","489","7","4","9","5","228"
"","146881","","372043","","Connor Tollison","MISSOURI","55","C","685","10","2","9","12","336"
"","146959","","385510","","Gunnar Hansen","FLORIDA ST","55","T","656","10","0","15","10","320"
"","146961","","385622","","Charlie Clark","VANDERBILT","73","T","13","4","0","0","0","10"
"","146990","","386266","","Dametrious Crownover","TEXAS A&M","78","T","653","10","1","13","6","314"
"","146992","","361037","","Reuben Fatheree II","TEXAS A&M","76","T","144","6","0","2","3","73"
"","146994","","362776","","Bryce Foster","KANSAS","61","C","617","10","0","11","8","281"
"","147012","","361019","","Jordan Spasojevic-Moko","CAL","66","G","648","10","2","13","7","238"
"","147014","","384870","","Remington Strickland","TCU","55","G","375","10","0","0","8","172"
"","147018","","371994","","Matthew Wykoff","HOUSTON","74","G","530","10","0","11","5","268"
"","147019","","371991","","Trey Zuhn III","TEXAS A&M","60","T","620","10","1","6","13","291"
"","147024","","372617","","Troy Everett","OKLAHOMA","52","C","39","1","0","0","0","17"
"","147153","","383395","","Kamryn Waites","FLORIDA","75","G","107","8","0","2","0","43"
"","147281","","386418","","Montavious Cunningham","VA TECH","66","G","233","4","0","5","7","101"
"","147455","","385570","","Shiyazh Pete","KENTUCKY","73","T","685","10","5","19","17","319"
"","147478","","379744","","Rocco Spindler","NEBRASKA","50","G","555","10","1","3","11","255"
"","147482","","400122","","Pat Coogan","INDIANA","78","C","722","11","0","8","9","367"
"","147834","","391430","","Kyle Sfarcioc","BYU","64","G","379","10","1","2","4","188"
"","148284","","383878","","Sidney Fugar","BAYLOR","69","T","534","8","1","15","12","200"
"","148417","","366687","","Keith Gouveia","PITTSBURGH","66","G","213","4","2","2","0","75"
"","148837","","393261","","Ethan Sipe","VIRGINIA","74","G","129","9","0","1","1","84"
"","148892","","384541","","Jacob Rizy","FLORIDA ST","64","G","290","9","0","6","0","136"
"","148952","","372885","","Trevor Mayberry","MISS STATE","61","G","319","10","0","3","8","148"
"","149139","","382784","","Brennan Smith","MISS STATE","53","C","16","3","0","0","1","11"
"","150060","","367840","","Jimeto Obigbo","ARIZONA ST","55","G","506","10","1","10","3","213"
"","150677","","385129","","William Huntsinger","TEXAS A&M","58","C","13","1","0","0","1","9"
"","151098","","377377","","Logan Taylor","BOSTON COL","65","G","779","11","6","14","7","269"
"","151103","","398450","","Jack Witmer","VIRGINIA","68","T","675","11","1","23","14","310"
"","151198","","357714","","Derek Simmons","OKLAHOMA","66","T","355","7","1","5","3","156"
"","154759","","363108","","Da'Metrius Weatherspoon","SYRACUSE","57","T","690","10","4","10","4","258"
"","155391","","376918","","Tommy Matheson","BOSTON COL","73","G","65","2","0","1","2","33"
"","155401","","395078","","Will Reed","GA TECH","66","G","6","2","0","0","0","3"
"","155966","","384449","","Ethan Onianwa","OHIO STATE","78","G","89","7","0","0","1","58"
"","156167","","407675","","Demetrius Hunter","HOUSTON","59","C","673","10","1","6","10","349"
"","156223","","394627","","Jude Bowry","BOSTON COL","71","T","451","8","0","13","2","160"
"","156248","","388731","","Blake Miller","CLEMSON","78","T","680","10","2","9","4","269"
"","156251","","388507","","Collin Sadler","CLEMSON","50","G","460","8","2","18","6","177"
"","156282","","385603","","Jaylen Early","MISSOURI","50","G","52","3","0","0","3","44"
"","156283","","385559","","Julian Armella","UCLA","74","G","304","8","0","4","6","116"
"","156325","","411241","","Sam Secrest","LOUISVILLE","72","C","38","4","0","0","2","23"
"","156349","","395569","","Trevyon Green","N CAROLINA","78","T","16","2","0","0","0","13"
"","156350","","385616","","Zach Rice","SYRACUSE","55","G","17","2","0","0","0","10"
"","156362","","399511","","Ryan Baer","PITTSBURGH","70","T","676","10","5","20","4","239"
"","156377","","407045","","Noah Hartsoe","VIRGINIA","58","C","53","7","0","0","1","29"
"","156387","","386607","","McKale Boley","VIRGINIA","52","T","710","11","2","9","17","335"
"","156390","","407061","","Blake Steen","MISS STATE","54","T","41","1","0","2","1","16"
"","156399","","399522","","Carter Smith","INDIANA","65","T","722","11","0","5","10","367"
"","156401","","391919","","Bray Lynch","INDIANA","74","G","722","11","2","9","24","367"
"","156425","","415829","","Jack Dotzler","IOWA","71","T","136","8","1","3","2","73"
"","156451","","394713","","Andre Roye Jr.","COLORADO","52","T","117","6","1","4","1","38"
"","156455","","386473","","Maximus McCree","WASHINGTON","77","T","202","5","1","13","3","77"
"","156464","","412009","","Justin Evans","NEBRASKA","51","C","600","10","0","7","3","267"
"","156503","","399724","","Kwabena Asamoah","RUTGERS","69","G","724","10","1","7","6","321"
"","156504","","412436","","Dantae Chin","RUTGERS","76","T","98","2","1","0","0","42"
"","156546","","399037","","Naeer Jackson","LOUISVILLE","57","T","36","2","0","1","0","21"
"","156590","","386762","","Sterling Porcher","VANDERBILT","79","G","52","5","0","1","0","34"
"","156597","","386775","","Keylan Rutledge","GA TECH","77","G","675","10","1","3","13","359"
"","156612","","392373","","Howard Sampson","TEXAS TECH","79","T","727","11","2","8","10","335"
"","156645","","407579","","Evan Wibberley","KENTUCKY","58","C","7","3","0","0","1","6"
"","156713","","386856","","Carter Miller","UCF","52","C","593","9","0","12","5","241"
"","156763","","387161","","Zarian McGill","COLORADO","58","C","654","10","1","6","11","266"
"","156877","","385972","","Daniel King","N CAROLINA","52","G","583","10","2","7","7","241"
"","156964","","406068","","Ashton Craig","NOTRE DAME","70","C","352","6","2","7","3","173"
"","156973","","406077","","Aamil Wagner","NOTRE DAME","59","T","618","10","1","4","11","316"
"","156975","","429056","","Joey Tanona","PURDUE","79","T","739","11","5","16","12","296"
"","156979","","406076","","Billy Schrauth","NOTRE DAME","74","G","436","7","0","2","4","223"
"","157022","","398456","","E'Marion Harris","ARKANSAS","76","T","568","9","2","15","4","241"
"","157025","","412564","","Andrew Chamblee","SMU","74","T","299","7","1","7","4","106"
"","157068","","418226","","Aliou Bah","MARYLAND","66","G","555","10","0","8","5","188"
"","157074","","412103","","Earnest Greene III","GEORGIA","71","T","291","6","0","7","6","134"
"","157119","","391737","","Bo Bordelon","LSU","67","G","19","4","0","0","1","12"
"","157144","","387276","","Percy Lewis","OLE MISS","73","T","15","1","0","0","0","9"
"","157152","","429092","","Val Erickson","NC STATE","50","G","92","5","0","2","3","41"
"","157160","","428412","","Curtis Peagler","MISSOURI","77","G","669","10","1","4","5","335"
"","157168","","426795","","Tristan Wilson","MISSOURI","73","C","116","7","0","2","4","79"
"","157187","","398837","","David Siegel","VANDERBILT","77","G","7","1","0","0","0","4"
"","157231","","387050","","J.C. Davis","ILLINOIS","74","T","657","10","2","8","2","306"
"","157250","","395546","","Michael Wooten","ARIZONA","77","G","193","7","2","3","2","87"
"","157269","","412399","","Jake Maikkula","OKLAHOMA","69","C","647","10","2","2","13","276"
"","157296","","426922","","Quinton Harris","TCU","54","T","425","10","0","7","4","175"
"","157304","","387210","","Cole Hutson","TEXAS","54","C","444","7","1","12","8","189"
"","157331","","469871","","Jurrien Loftin","TEXAS TECH","64","T","2","1","0","0","0","2"
"","157336","","416056","","Sheridan Wilson","TEXAS TECH","72","C","751","11","0","2","7","342"
"","157352","","393342","","Dylan Ray","MINNESOTA","73","T","583","10","5","14","5","239"
"","157364","","412660","","Landen Livingston","W VIRGINIA","67","C","698","10","1","2","13","380"
"","157418","","415739","","Jacarrius Peak","NC STATE","65","T","644","10","3","4","7","266"
"","157425","","432100","","Rylan Vann","NC STATE","55","C","19","1","0","0","0","9"
"","157431","","386503","","Bruce Mitchell","BYU","63","C","660","10","1","4","6","325"
"","157483","","431765","","Tony Nelson","MINNESOTA","59","G","66","5","0","0","2","49"
"","157497","","414119","","Ashton Beers","MINNESOTA","78","C","589","10","1","7","9","241"
"","157498","","428918","","Cade McConnell","VANDERBILT","70","G","579","10","2","16","14","234"
"","157535","","426548","","Derrell Johnson II","WAKE","75","G","8","1","0","0","0","7"
"","157576","","449188","","Oluwafunto Akinshilo","UCLA","69","G","60","5","0","2","0","18"
"","157599","","387524","","James Neal III","IOWA STATE","75","T","682","10","4","16","9","323"
"","157611","","397734","","Brian Grant","TENNESSEE","73","T","70","4","0","1","1","34"
"","157622","","386087","","Addison Nichols","SMU","63","G","672","10","1","4","9","259"
"","157628","","385524","","Weylin Lapuaho","BYU","61","G","356","8","0","4","4","176"
"","157641","","423087","","Gunner Givens","VANDERBILT","56","G","89","6","0","0","2","44"
"","157642","","407671","","Johnny Garrett","VA TECH","79","T","507","8","1","15","2","259"
"","157653","","400016","","Xavier Chaplin","AUBURN","65","T","690","10","2","14","7","295"
"","157655","","394235","","Braelin Moore","LSU","61","C","566","10","1","3","7","211"
"","157695","","385988","","Alex Harkey","OREGON","71","T","535","9","0","8","6","251"
"","157745","","395403","","Jalen Farmer","KENTUCKY","52","G","697","10","1","6","7","328"
"","157766","","407386","","Drake Bequeaith","KANSAS ST","53","T","8","2","0","0","0","8"
"","157768","","406462","","Jalen Klemm","ARIZONA ST","70","T","93","8","3","2","1","38"
"","157770","","425505","","John Pastore","KANSAS ST","78","T","615","10","1","14","5","282"
"","157799","","393552","","Austin Kawecki","OKLA STATE","51","C","659","10","2","8","7","292"
"","157801","","466507","","Matthew Wade","OKLA STATE","61","T","4","1","0","0","0","4"
"","157806","","423484","","Davis Dotson","OKLA STATE","78","T","4","1","0","0","0","4"
"","157867","","412351","","Malachi Carney","GA TECH","72","T","591","10","4","9","9","313"
"","157982","","421201","","Kendall Stanley","PITTSBURGH","53","T","454","8","1","11","3","166"
"","158004","","387231","","Davion Carter","TEXAS TECH","56","G","738","11","1","2","6","338"
"","158081","","386740","","Jacob Sexton","OKLAHOMA","76","T","6","1","0","0","0","2"
"","158095","","456012","","Gunnar Allen","OKLAHOMA","57","C","5","2","0","0","0","5"
"","158106","","412639","","Chase Sweigart","S CAROLINA","67","G","8","1","0","0","0","6"
"","158110","","424628","","Mac Walters","S CAROLINA","66","G","15","2","0","0","0","7"
"","158126","","394946","","Cason Henry","S CAROLINA","75","T","115","4","0","1","1","58"
"","158136","","406302","","Noah McKinney","OKLA STATE","77","G","390","7","2","3","8","162"
"","158202","","385544","","Zylon Crisler","COLORADO","72","G","636","10","0","13","10","255"
"","158252","","387769","","Isaiah World","OREGON","76","T","592","10","1","4","4","287"
"","158295","","395358","","Joe Cruz","SYRACUSE","78","G","625","10","0","14","14","244"
"","158312","","399720","","Jackson Brown","PITTSBURGH","77","G","34","4","0","0","0","14"
"","158334","","387691","","Sioape Vatikani","CAL","71","G","606","9","3","14","6","232"
"","158375","","431667","","Gavin Broscious","MICH STATE","74","G","387","9","0","10","9","152"
"","158388","","406863","","Ashton Lepo","MICH STATE","66","T","189","4","1","2","2","79"
"","158392","","412524","","Braden Miller","CAL","77","T","269","8","2","5","3","106"
"","158395","","406876","","Kristian Phillips","MICH STATE","71","G","240","6","0","3","4","115"
"","158445","","396569","","Caden Kitler","ARKANSAS","52","C","577","9","0","10","11","244"
"","158463","","406027","","Kilian O'Connor","USC","67","C","314","7","0","2","2","159"
"","158492","","415734","","Tyler Knaak","NEBRASKA","75","G","118","6","0","1","2","57"
"","158501","","429029","","Keith Olson","UTAH","74","T","147","9","0","1","1","106"
"","158539","","391884","","Connor Jones","MICHIGAN","76","T","9","1","0","0","0","9"
"","158554","","412341","","Alvin Ebosele","HOUSTON","79","T","713","10","3","22","14","366"
"","158567","","415638","","Coleton Price","BAYLOR","72","C","684","9","1","7","3","247"
"","158571","","407203","","Kaden Sieracki","BAYLOR","74","T","790","10","0","34","8","296"
"","158645","","386267","","Kam Dewberry","ALABAMA","71","G","440","10","1","4","8","188"
"","158665","","398815","","Mark Nabou Jr.","TEXAS A&M","54","C","602","10","0","13","6","285"
"","158685","","386396","","PJ Williams","SMU","59","T","549","9","2","10","7","211"
"","158690","","386727","","Joe Brunner","WISCONSIN","56","G","583","10","0","5","16","308"
"","158693","","428530","","Drew Evans","INDIANA","62","G","534","8","0","3","9","271"
"","158736","","398805","","Wendell Moe Jr.","TENNESSEE","75","G","674","10","1","9","5","299"
"","158745","","406923","","Grayson Stovall","ARIZONA","78","C","67","4","0","0","2","43"
"","158777","","400004","","Drew Azzopardi","WASHINGTON","74","T","540","9","0","5","7","230"
"","159110","","422452","","Carlos Moore","MARYLAND","68","T","38","3","0","0","2","23"
"","160062","","381685","","McKenzie Agnello","HOUSTON","66","G","530","10","0","5","11","279"
"","160284","","407381","","Orion Irving","VANDERBILT","58","T","74","7","0","2","0","48"
"","161411","","386922","","Nolan Hay","S CAROLINA","62","C","51","3","0","0","2","23"
"","162446","","399535","","Luka Vincic","MICH STATE","70","G","47","2","0","1","0","18"
"","162464","","415659","","Niki Prongos","STANFORD","66","T","684","10","5","6","8","288"
"","162471","","407446","","Sam Yoon","UCLA","64","C","617","10","3","15","11","254"
"","162482","","397803","","Parker Brailsford","ALABAMA","72","C","689","10","0","6","13","266"
"","162663","","398366","","Jack Funke","BOSTON COL","72","G","6","1","0","0","0","4"
"","162688","","412122","","Chapman Pendergrass","CLEMSON","94","C","8","5","0","0","0","5"
"","162694","","407383","","Matt Craycraft","DUKE","72","C","670","10","4","9","10","245"
"","162699","","386182","","Brian Parker II","DUKE","53","T","672","10","2","11","6","247"
"","162732","","385925","","Anez Cooper","MIAMI FL","73","G","630","10","0","8","16","296"
"","162736","","385951","","Matthew McCoy","MIAMI FL","78","G","381","10","0","2","3","168"
"","162745","","407495","","Bo Burkes","N CAROLINA","57","C","1","1","0","0","0","1"
"","162771","","423554","","Isaiah Montgomery","PITTSBURGH","72","G","63","6","0","0","1","25"
"","162790","","386406","","Coltin Deery","TCU","51","C","597","10","3","7","5","232"
"","162815","","393393","","Andrew Gentry","BYU","75","T","601","10","0","12","7","308"
"","162829","","393402","","Dan Taraboi","MICHIGAN","66","G","1","1","0","0","0","1"
"","162842","","400015","","Nick Herzog","NWESTERN","74","G","22","3","0","0","2","17"
"","162846","","412530","","Deuce McGuire","NWESTERN","73","T","209","7","1","6","4","98"
"","162867","","400320","","Carson Hinzman","OHIO STATE","75","C","593","10","1","10","10","279"
"","162921","","406869","","Taj White","RUTGERS","54","T","629","9","2","14","7","290"
"","163098","","385813","","Taran Tyo","CINCINNATI","77","G","589","10","1","6","9","273"
"","163253","","450557","","Trevin Ostler","BYU","74","G","53","5","0","0","1","44"
"","163294","","391616","","Dave Iuli","OREGON","74","G","591","10","0","7","9","288"
"","163302","","391622","","Kawika Rogers","OREGON","73","G","62","5","0","0","1","40"
"","163424","","406819","","Teague Andersen","NC STATE","54","T","601","10","1","21","7","249"
"","163611","","400074","","Elijah Pritchett","NEBRASKA","57","T","354","10","5","4","8","181"
"","163628","","412565","","Brooks Edmonson","ARKANSAS","73","C","2","2","0","0","0","2"
"","163635","","386652","","Patrick Kutas","OLE MISS","75","G","804","11","1","8","8","389"
"","163653","","393638","","Preston Cushman","UCF","78","T","633","10","3","14","10","257"
"","163678","","429279","","Wesley Davis","MISS STATE","56","G","3","3","0","0","0","3"
"","163721","","400062","","Leyton Nelson","WISCONSIN","66","T","10","2","0","0","0","9"
"","163736","","412104","","Drew Bobo","GEORGIA","74","C","685","10","0","5","8","326"
"","163769","","397736","","Connor Meadows","UCF","58","G","145","6","0","2","4","70"
"","163808","","449884","","Kael Farkes","KANSAS","58","C","6","1","0","0","1","4"
"","163812","","386309","","James Livingston","KANSAS","71","G","33","3","0","0","1","23"
"","163837","","397108","","Malik Agbo","W VIRGINIA","65","T","178","6","0","1","3","102"
"","163844","","387204","","DJ Campbell","TEXAS","52","G","630","10","1","10","10","266"
"","163858","","385864","","Connor Robertson","TEXAS","62","C","356","7","0","11","3","146"
"","163866","","385869","","Neto Umeozulu","TEXAS","72","G","73","3","0","0","2","42"
"","163939","","405994","","Xavier Bausley","W VIRGINIA","78","T","2","1","0","0","0","2"
"","164024","","385850","","Donovan Haslam","W VIRGINIA","57","G","388","9","0","3","8","232"
"","164144","","407641","","Ethan Green","CINCINNATI","79","T","82","4","0","0","0","47"
"","164172","","397750","","Ian Harvie","PENN STATE","54","G","1","1","0","0","0","0"
"","164174","","391433","","Olaivavega Ioane","PENN STATE","71","G","505","9","0","3","8","238"
"","164180","","391436","","JB Nelson","KANSAS ST","54","G","179","7","0","3","1","78"
"","164183","","397752","","Dominic Rulli","PENN STATE","52","C","30","4","0","0","0","16"
"","164186","","391438","","Drew Shelton","PENN STATE","66","T","612","10","1","19","11","297"
"","164277","","387505","","Mickel Clay","W VIRGINIA","79","T","12","1","0","0","0","10"
"","164383","","393487","","Omar Aigbedion","BAYLOR","68","G","609","9","0","6","10","229"
"","164394","","399828","","Conner Moore","MICH STATE","58","T","624","10","6","18","5","256"
"","164490","","406494","","Lavaka Taukeiaho","OKLA STATE","72","G","1","1","0","0","0","1"
"","164737","","386806","","Lamar Robinson","CAL","78","C","50","2","0","0","1","20"
"","164827","","399759","","Joe Cotton","CINCINNATI","74","T","594","10","0","11","3","277"
"","164839","","414081","","Jordan Larsen","DUKE","64","G","525","10","3","14","10","183"
"","165008","","395376","","Rahtrel Perry","MARYLAND","76","T","605","10","0","12","10","210"
"","165690","","429827","","Dylan Kinney","TCU","61","G","21","2","0","1","0","9"
"","167108","","387287","","Melvin Priestly","ILLINOIS","58","T","625","10","2","9","8","280"
"","169904","","406742","","Jordan Church","LOUISVILLE","74","G","399","10","1","10","8","160"
"","169929","","406767","","Wallace Unamba","VIRGINIA","50","T","20","1","0","1","1","12"
"","169986","","433995","","LaJuan Owens","CAL","50","G","7","1","0","0","1","5"
"","170020","","412141","","Zack Owens","MISS STATE","52","G","443","11","2","5","4","213"
"","170023","","412142","","Ian Reed","CLEMSON","54","T","12","2","0","0","0","9"
"","170024","","412120","","Harris Sewell","CLEMSON","55","G","434","10","0","13","8","187"
"","170044","","431397","","Caleb Dorris","DUKE","66","T","26","5","0","0","0","22"
"","170055","","449432","","Reagan McCranie","DUKE","74","G","16","3","0","0","0","16"
"","170069","","425467","","Benjamin Galloway","GA TECH","74","T","14","3","0","2","0","6"
"","170073","","406252","","Ethan Mackenny","GA TECH","78","T","622","10","1","3","7","341"
"","170088","","406504","","Francis Mauigoa","MIAMI FL","61","T","639","10","2","5","9","300"
"","170089","","406505","","Samson Okunlola","MIAMI FL","63","G","308","10","0","1","7","160"
"","170127","","406987","","BJ Williams","PITTSBURGH","55","G","687","10","1","10","6","245"
"","170139","","436500","","Dane Steele","VIRGINIA","61","G","11","2","0","0","1","10"
"","170152","","429581","","Leighton Jones","IOWA","64","G","122","7","0","0","3","79"
"","170157","","429650","","Trevor Lauck","IOWA","59","T","518","10","0","2","9","286"
"","170160","","449511","","Cannon Leonard","IOWA","75","T","30","4","0","0","2","20"
"","170170","","425494","","Kade Pieper","IOWA","58","G","574","10","0","3","12","313"
"","170179","","449540","","Cael Winter","IOWA","61","G","7","3","0","0","1","6"
"","170227","","424783","","Gunnar Gottula","NEBRASKA","77","T","338","7","6","7","3","134"
"","170230","","429492","","Brock Knutson","NEBRASKA","74","G","19","2","0","0","1","12"
"","170234","","429495","","Jason Maciejczak","NEBRASKA","76","G","33","2","0","0","1","16"
"","170240","","429514","","Grant Seagren","OKLA STATE","74","T","596","9","1","9","11","263"
"","170241","","429517","","Sam Sledge","NEBRASKA","62","G","30","2","0","0","0","15"
"","170261","","415571","","Luke Montgomery","OHIO STATE","51","G","590","10","0","6","8","276"
"","170263","","428681","","Joshua Padilla","OHIO STATE","62","G","86","5","0","0","1","47"
"","170269","","429062","","Austin Siereveld","OHIO STATE","67","T","593","10","0","7","7","279"
"","170276","","428407","","Alex Birchmeier","PENN STATE","63","G","2","1","0","0","0","1"
"","170281","","412015","","Anthony Donkoh","PENN STATE","68","G","510","10","1","12","12","249"
"","170291","","412014","","Chimdy Onoh","PENN STATE","55","G","2","1","0","0","1","1"
"","170305","","412026","","J'ven Williams","PENN STATE","74","T","2","2","0","0","0","1"
"","170318","","449371","","John Stone","RUTGERS","71","G","30","5","0","0","0","19"
"","170351","","412585","","Andre Otto","FLORIDA ST","65","G","79","5","0","0","0","56"
"","170355","","428179","","Lucas Simmons","FLORIDA ST","79","T","81","4","0","0","3","61"
"","170372","","446334","","Rico Jackson","NC STATE","64","G","166","5","0","3","1","61"
"","170379","","463622","","Darion Rivers","NC STATE","73","T","22","1","0","0","1","11"
"","170391","","465167","","Cale Doyle","WAKE","66","T","2","1","0","0","0","2"
"","170462","","434024","","Ja'Marion Kennedy","WAKE","50","G","52","4","0","1","1","29"
"","170649","","416392","","Brady Norton","MICHIGAN","70","G","98","2","0","1","2","54"
"","170755","","406747","","Isaac Perez","ARIZONA","79","G","28","1","0","0","1","18"
"","170850","","419666","","Xavier Lozowicki","CINCINNATI","66","G","99","6","0","0","3","57"
"","171074","","406914","","Sullivan Absher","NOTRE DAME","75","G","249","10","0","1","3","128"
"","171086","","426477","","Devan Houstan","NOTRE DAME","52","G","11","1","0","0","0","8"
"","171095","","433951","","Joe Otting","NOTRE DAME","64","C","302","7","0","1","4","168"
"","171096","","423553","","Sam Pendleton","TENNESSEE","56","C","606","10","1","11","3","261"
"","171101","","433954","","Chris Terek","NOTRE DAME","55","G","47","5","0","2","1","32"
"","171425","","408204","","Jude McCoskey","PURDUE","72","T","25","7","0","2","0","18"
"","171590","","424680","","Moshood Giwa","RUTGERS","74","T","105","5","0","0","3","40"
"","171622","","418530","","Amir Johnson","BOSTON COL","51","T","7","1","0","0","1","5"
"","171870","","428908","","Rhino Tapa'atoutai","ARIZONA","59","T","139","5","2","6","3","59"
"","171881","","412638","","Max Iheanachor","ARIZONA ST","58","T","741","10","0","12","9","314"
"","171884","","415793","","Sean Na'a","ARIZONA ST","74","G","1","1","0","0","0","1"
"","171888","","418218","","Kyle Scott","ARIZONA ST","77","G","687","10","2","15","8","292"
"","171896","","406868","","Isaiah Jatta","BYU","71","T","660","10","1","8","10","325"
"","171922","","424580","","Soane Faasolo","WASHINGTON","68","T","75","6","0","5","1","33"
"","171924","","415716","","Landen Hatchett","WASHINGTON","66","C","532","9","1","5","9","228"
"","171925","","415717","","Zachary Henning","WASHINGTON","58","C","137","7","0","0","1","68"
"","171941","","429723","","Kahlee Tafai","MINNESOTA","71","T","36","3","1","0","0","25"
"","172249","","448164","","Cameron Jones","KENTUCKY","78","G","12","1","0","0","0","5"
"","172366","","408109","","Boaz Stanley","S CAROLINA","50","C","563","9","3","13","5","211"
"","172373","","406401","","Olaus Alinen","ALABAMA","73","G","24","6","0","1","1","15"
"","172376","","406416","","Wilkin Formby","ALABAMA","75","T","545","10","3","10","7","212"
"","172388","","406444","","Miles McVay","N CAROLINA","54","T","101","6","2","2","0","53"
"","172392","","412325","","Kadyn Proctor","ALABAMA","74","T","689","10","1","12","10","266"
"","172418","","428692","","Paris Patterson Jr.","SMU","78","G","14","3","0","0","0","11"
"","172429","","429599","","Joey Su'a","ARIZONA ST","54","G","9","2","0","0","0","7"
