"Rank","Player Id","Player GSIS","Player College GSIS","Player Sportradar Id","Name","Team","#","POS","SNAPS","GAMES","TOT TKL","TFL","MT","INT","CTGT"
"","158397","","398460","","Malik Spencer","MICH STATE","43","S","492","9","40","1","5","0","19"
"","158427","","386675","","Kentrell Webb","HOUSTON","08","S","553","9","49","1","12","0","25"
"","158440","","385940","","Demari Henderson","UCF","08","S","418","8","42","2","10","1","16"
"","158447","","385962","","Nikai Martinez","MICH STATE","01","S","197","4","25","0","3","0","6"
"","158490","","391442","","Tao Johnson","UTAH","05","S","529","9","32","2","9","2","16"
"","158546","","386507","","Keon Sabb","ALABAMA","03","S","428","8","29","0","3","1","12"
"","158549","","386766","","Alfonzo Allen Jr.","FLORIDA","43","S","86","2","15","0","1","0","6"
"","158551","","386776","","Devyn Bobby","BAYLOR","03","S","605","9","62","0","11","0","16"
"","158557","","393081","","Corey Gordon","LOUISVILLE","24","S","158","6","18","1","3","0","9"
"","158640","","386254","","Bryce Anderson","TEXAS A&M","01","S","138","4","12","0","4","0","4"
"","158656","","386315","","Jarred Kerr","TEXAS A&M","33","S","45","3","7","0","0","0","3"
"","158689","","386712","","Austin Brown","WISCONSIN","09","S","425","8","38","1","8","0","24"
"","158698","","397813","","Charlie Jarvis","WISCONSIN","34","S","1","1","0","0","0","0","0"
"","158721","","427732","","Devin Dunn","ARIZONA","29","S","42","4","6","0","0","0","2"
"","159848","","385562","","Chris Joines","RUTGERS","20","S","37","4","4","0","0","0","0"
"","160267","","385688","","Adrian Maddox","GEORGIA","14","S","64","3","2","0","1","0","1"
"","160351","","387373","","Myles Rowser","ARIZONA ST","04","S","532","9","63","3","13","1","30"
"","161375","","391930","","Syeed Gibbs","KANSAS","22","S","230","6","12","0","5","0","18"
"","161406","","386914","","Caleb Flagg","MISSOURI","04","S","33","2","2","0","0","0","2"
"","161671","","408139","","Gerald Kilgore","S CAROLINA","23","S","162","9","11","1","3","2","5"
"","162465","","391455","","Kamari Ramsey","USC","07","S","419","7","22","2","1","0","25"
"","162469","","391484","","Croix Stewart","UCLA","22","S","9","1","1","0","0","0","0"
"","162486","","387252","","Jay Green","STANFORD","05","S","474","7","33","1","1","0","33"
"","162502","","406482","","Tristan Warner","WASHINGTON","32","S","3","1","0","0","0","0","0"
"","162691","","412236","","Dawson Andrew","DUKE","33","S","30","5","3","0","0","0","1"
"","162734","","385936","","Jaden Harris","GEORGIA","12","S","23","1","2","0","0","0","3"
"","162751","","385613","","Will Hardy","N CAROLINA","31","S","322","8","38","1","6","0","13"
"","162803","","407240","","Lavain Scruggs","MARYLAND","13","S","319","8","32","0","3","1","12"
"","162808","","391881","","Nico Andrighetto","MICHIGAN","31","S","4","1","1","0","0","0","0"
"","162839","","398829","","Robert Fitzgerald","NWESTERN","06","S","438","8","70","3","12","0","7"
"","162907","","428423","","Sebastian Jusma","RUTGERS","29","S","27","4","1","0","0","0","0"
"","162994","","395563","","Tyson Flowers","VA TECH","11","S","460","9","36","0","15","0","19"
"","163106","","389054","","Jalen Huskey","MARYLAND","22","S","405","8","53","1","6","4","17"
"","163349","","387062","","A.J. Haulcy","LSU","13","S","457","8","64","1","10","2","29"
"","163601","","393248","","Earl Little Jr.","FLORIDA ST","00","S","442","8","46","0","9","4","13"
"","163652","","393634","","Nick Cull","OLE MISS","29","S","161","4","12","0","1","0","14"
"","163682","","426413","","Tanner Johnson","MISS STATE","28","S","63","5","4","0","3","0","5"
"","163725","","406003","","Savion Riley","GA TECH","13","S","10","1","3","0","1","0","1"
"","163763","","386070","","Christian Harrison","CINCINNATI","05","S","489","9","47","2","11","1","52"
"","163806","","400033","","Jalen Dye","KANSAS","14","S","97","5","10","0","1","0","4"
"","163807","","406613","","Mason Ellis","KANSAS","23","S","159","6","13","1","3","0","7"
"","163847","","428963","","Graham Gillespie","TEXAS","38","S","6","1","1","0","0","0","1"
"","163850","","391392","","Austin Jordan","TCU","01","S","374","8","32","2","4","0","17"
"","163971","","388635","","Fred Perry","W VIRGINIA","05","S","424","9","58","3","16","0","21"
"","163980","","392628","","Larry Worth III","ARKANSAS","03","S","510","9","54","0","3","0","15"
"","164146","","400878","","Cincear Lewis","CINCINNATI","39","S","21","3","3","0","0","0","1"
"","164150","","407665","","Antwan Peek Jr.","CINCINNATI","46","S","245","9","31","0","4","0","8"
"","167564","","390308","","Wydett Williams Jr.","OLE MISS","16","S","487","9","44","0","7","2","35"
"","170001","","407353","","Khalil Barnes","CLEMSON","07","S","314","6","26","1","2","0","18"
"","170002","","412115","","Rob Billings","CLEMSON","14","S","15","2","1","0","0","0","0"
"","170009","","412110","","Ronan Hanafin","CLEMSON","05","S","351","8","47","1","7","1","20"
"","170047","","412220","","Leon Griffin III","DUKE","06","S","18","3","1","0","0","0","1"
"","170060","","415606","","DaShawn Stone","DUKE","08","S","438","8","52","1","7","1","32"
"","170189","","407137","","Tamarcus Cooley","LSU","00","S","482","8","44","2","10","2","27"
"","170199","","412472","","Alex Moore","MARYLAND","18","S","2","2","0","0","0","0","0"
"","170243","","422359","","Rahmir Stewart","NEBRASKA","59","S","3","2","0","0","1","0","0"
"","170252","","408095","","Malik Hartford","OHIO STATE","09","S","38","2","2","0","1","0","1"
"","170280","","406694","","Kolin Dinkins","PENN STATE","31","S","37","4","6","2","2","0","5"
"","170287","","406708","","King Mack","PENN STATE","16","S","296","8","37","0","4","0","9"
"","170292","","436410","","Lamont Payne Jr.","PENN STATE","27","S","5","1","0","0","0","0","1"
"","170301","","406728","","Zion Tracy","PENN STATE","07","S","204","6","17","2","4","0","22"
"","170314","","419422","","Jesse Ofurie","RUTGERS","16","S","27","4","3","1","0","0","1"
"","170330","","407467","","Ashlynd Barker","FLORIDA ST","27","S","300","7","29","0","3","0","14"
"","170338","","407476","","Donny Hiebert","FLORIDA ST","47","S","40","4","3","0","0","0","2"
"","170344","","407486","","Edwin Joseph","FLORIDA ST","03","S","401","8","20","3","2","2","28"
"","170345","","407489","","K.J. Kirkland","FLORIDA ST","24","S","171","8","17","2","1","0","7"
"","170376","","419469","","Zack Myers","NC STATE","24","S","14","2","2","0","0","0","1"
"","170434","","422379","","Zechariah Poyser","MIAMI FL","07","S","429","8","29","1","12","0","17"
"","170438","","405999","","Kekoura Tarnue","W VIRGINIA","14","S","317","8","29","2","5","0","27"
"","170496","","407370","","Da'Marcus Crosby II","VIRGINIA","22","S","39","2","4","0","1","0","2"
"","170717","","407024","","Alex McLaughlin","WASHINGTON","12","S","525","8","64","2","6","2","33"
"","170914","","412533","","Matthew Traynor","WISCONSIN","13","S","36","6","4","0","1","0","3"
"","171098","","406975","","Adon Shuler","NOTRE DAME","08","S","450","8","46","1","9","2","22"
"","171100","","406977","","Luke Talich","NOTRE DAME","28","S","136","8","16","0","3","3","12"
"","171300","","406260","","Santana Banner","MISSOURI","15","S","274","8","26","1","0","1","17"
"","171575","","405997","","Marcus Ratcliffe","TEXAS A&M","03","S","434","8","45","2","5","0","7"
"","171868","","406922","","Genesis Smith","ARIZONA","12","S","504","8","48","2","13","1","14"
"","171902","","406897","","Jaden Milliner-Jones","SMU","11","S","159","7","14","0","2","0","13"
"","171907","","406911","","Carter Stoutmire","COLORADO","23","S","422","7","38","0","8","0","9"
"","171926","","423548","","Vincent Holmes","WASHINGTON","27","S","21","2","2","0","0","0","0"
"","172215","","407800","","Kameron Howard","ALABAMA","06","S","11","1","1","1","2","0","0"
"","172375","","406414","","Caleb Downs","OHIO STATE","02","S","415","8","41","3","6","2","27"
"","172389","","406447","","Tony Mitchell","MISS STATE","09","S","234","8","14","1","5","0","6"
"","172400","","406912","","Jaylon Braxton","OLE MISS","02","S","182","5","12","0","2","0","17"
"","172415","","406952","","TJ Metcalf","MICHIGAN","07","S","488","9","36","3","5","1","33"
"","172420","","450649","","Anton Pierce","ARKANSAS","38","S","3","1","0","0","0","0","0"
"","172432","","450697","","Braylon Watson","ARKANSAS","47","S","3","1","0","0","0","0","0"
"","172437","","406205","","Champ Anthony","AUBURN","01","S","196","7","19","0","6","0","12"
"","172457","","406281","","Terrance Love","COLORADO","06","S","8","1","0","0","0","0","0"
"","172482","","421135","","Kylin Jackson","TCU","19","S","163","8","20","2","7","0","14"
"","172497","","407547","","Javien Toviano","LSU","25","S","55","6","5","0","3","0","3"
"","172501","","407556","","Ryan Yaites","TCU","13","S","19","3","2","0","0","0","0"
"","172557","","407842","","Isaac Smith","MISS STATE","02","S","351","8","37","0","5","1","13"
"","172558","","455961","","Vic Sutton","MISS STATE","34","S","6","1","0","0","0","0","0"
"","172561","","406315","","Marvin Burks Jr.","MISSOURI","01","S","268","8","19","0","5","0","10"
"","172611","","425487","","Jalen Gilbert","VANDERBILT","18","S","31","3","3","0","0","0","3"
"","172978","","388262","","Trevon Gola-Callard","CINCINNATI","06","S","487","9","52","0","10","0","16"
"","173072","","428824","","Taylor Davis","KANSAS","27","S","403","9","33","0","8","1","18"
"","173092","","428589","","Mikey Bergeron","KANSAS ST","17","S","1","1","0","0","0","0","0"
"","173095","","420292","","Daniel Cobbs","KANSAS ST","04","S","277","8","35","3","8","2","21"
"","173102","","407399","","Jack Fabris","KANSAS ST","36","S","23","4","3","0","0","0","0"
"","173103","","407402","","Wesley Fair","KANSAS ST","18","S","375","9","36","1","10","0","18"
"","173120","","407440","","Kanijal Thomas","KANSAS ST","29","S","28","5","5","0","1","0","0"
"","173140","","407012","","Jamel Johnson","TCU","02","S","568","8","72","2","3","4","41"
"","173142","","407015","","Jordan Lester","TCU","22","S","33","5","2","0","0","0","0"
"","173381","","412406","","Amare Ferrell","INDIANA","01","S","465","9","26","1","6","3","24"
"","173399","","422414","","Kerry Brown","MINNESOTA","14","S","431","9","40","4","6","2","30"
"","173414","","431764","","Garrison Monroe","MINNESOTA","23","S","49","4","4","0","0","0","3"
"","173535","","407389","","Justyn Rhett","NEBRASKA","12","S","41","4","2","0","1","0","3"
"","173536","","407344","","Joenel Aguero","GEORGIA","08","S","404","8","32","1","5","1","29"
"","173640","","412557","","Chapman Lewis","TEXAS TECH","25","S","1","1","0","0","0","0","0"
"","173646","","412560","","Jordan Sanford","CAL","17","S","107","8","8","0","4","0","5"
"","173687","","407039","","Peyton Bowen","OKLAHOMA","22","S","453","9","30","1","2","1","19"
"","173694","","407051","","Kendel Dolby","OKLAHOMA","15","S","64","4","8","2","0","0","8"
"","173707","","407271","","Daeh McCullough","LOUISVILLE","28","S","21","1","1","0","1","0","0"
"","173722","","418192","","Jasiah Wagoner","CAL","08","S","229","9","19","0","4","0","19"
"","173969","","415624","","Kanye Clark","UCLA","01","S","110","5","7","0","2","0","7"
"","174005","","406238","","KP Price","BOSTON COL","02","S","565","9","64","3","9","2","29"
"","174058","","429640","","Damon Walters","NWESTERN","21","S","50","3","3","0","1","0","2"
"","174076","","406706","","Cameren Jenkins","BAYLOR","23","S","7","2","1","0","0","0","0"
"","174121","","406541","","Solomon Davis","OREGON","15","S","39","3","4","0","0","0","1"
"","174122","","406612","","Cole Martin","UCLA","21","S","518","8","49","4","11","0","24"
"","174123","","406675","","Tyler Turner","BAYLOR","17","S","266","9","27","0","8","0","9"
"","174157","","406650","","Kapena Gushiken","OLE MISS","14","S","453","9","40","1","4","1","26"
"","174174","","407243","","Christian Pierce","USC","24","S","334","8","36","1","6","0","14"
"","174237","","406355","","Jordan Castell","FLORIDA","14","S","420","7","36","0","5","2","14"
"","174240","","406363","","Sharif Denson","FLORIDA","00","S","310","8","31","2","3","0","24"
"","174242","","421145","","Aaron Gates","FLORIDA","13","S","77","4","6","0","0","0","7"
"","174266","","406430","","Bryce Thornton","FLORIDA","18","S","512","8","34","2","5","0","22"
"","174309","","420296","","Dylan Smith","OKLA STATE","11","S","251","4","16","2","5","0","13"
"","174628","","412340","","DJ Coleman","BAYLOR","33","S","449","9","38","5","3","1","21"
"","174629","","407158","","Micah Gifford","BAYLOR","24","S","42","8","2","0","3","1","2"
"","174639","","415639","","Jacob Redding","BAYLOR","38","S","380","9","46","0","6","3","21"
"","174651","","407223","","Carl Williams IV","BAYLOR","05","S","5","1","1","0","0","0","1"
"","174672","","418131","","Ta'Shawn James","IOWA STATE","19","S","333","8","35","0","5","0","22"
"","174677","","426839","","Caden Matson","IOWA STATE","43","S","7","2","0","0","1","0","0"
"","174683","","407663","","Jamison Patton","IOWA STATE","02","S","497","9","49","1","7","2","39"
"","174690","","423319","","Cam Smith","IOWA STATE","13","S","81","7","7","0","3","0","2"
"","174691","","407673","","Drew Surges","IOWA STATE","29","S","77","8","10","1","4","0","5"
"","174716","","445005","","Aaron Williams","UCLA","07","S","23","3","2","0","3","0","3"
"","174734","","412292","","Jack Luttrell","ARIZONA","13","S","39","3","2","0","2","1","0"
"","174741","","406998","","John Slaughter","COLORADO","13","S","103","8","9","0","4","0","1"
"","174758","","406858","","Devin Dye","KANSAS","11","S","150","7","16","0","0","1","6"
"","174790","","407682","","Braylon Johnson","WAKE","23","S","407","8","22","0","7","0","8"
"","174971","","406312","","Dillon Thieneman","OREGON","31","S","364","8","35","0","4","1","14"
"","175140","","407430","","Ty Bryant","KENTUCKY","14","S","416","8","53","1","7","2","14"
"","175290","","416013","","Abdul Muhammad","SMU","27","S","88","6","5","0","1","0","3"
"","175309","","425450","","Tawfiq Byard","COLORADO","07","S","509","9","64","3","10","1","25"
"","175407","","416060","","Jordan Bass","VA TECH","06","S","271","9","18","1","9","0","11"
"","175409","","424648","","Cruce Brookins","PITTSBURGH","12","S","358","7","43","1","3","1","13"
"","175662","","424691","","Tayden Barnes","CINCINNATI","10","S","165","8","19","1","4","0","21"
"","175863","","406428","","Bray Hubbard","ALABAMA","18","S","436","8","53","2","8","3","31"
"","175884","","449485","","Brayden Slade","FLORIDA","39","S","6","1","0","0","0","0","0"
"","175932","","407262","","Dalton Brooks","TEXAS A&M","25","S","373","7","33","2","15","0","12"
"","175962","","408039","","Mac Resetich","ILLINOIS","00","S","155","8","14","0","8","0","4"
"","175970","","418147","","Saboor Karriem","ILLINOIS","02","S","150","6","19","0","2","0","6"
"","175988","","447918","","Clay Conner","INDIANA","36","S","1","1","0","0","0","0","0"
"","175989","","449203","","Anthony Chung","INDIANA","31","S","35","4","4","0","2","0","1"
"","176010","","406249","","Bishop Fitzgerald","USC","19","S","466","8","49","1","4","5","21"
"","176038","","407198","","Berry Buxton III","SYRACUSE","29","S","180","8","11","0","2","0","6"
"","176055","","429222","","William Tackie Jr.","WAKE","37","S","21","2","1","0","0","0","0"
"","176061","","406253","","Davaughn Patterson","WAKE","05","S","505","8","44","3","6","0","54"
"","176062","","420382","","Rushaun Tongue","WAKE","06","S","89","2","4","0","1","0","1"
"","176180","","406900","","Jelani McDonald","TEXAS","04","S","490","9","58","3","2","2","27"
"","176189","","406908","","Derek Williams Jr.","TEXAS","02","S","175","9","19","0","3","0","13"
"","176277","","406280","","Brandyn Hillman","MICHIGAN","06","S","387","8","38","1","10","1","13"
"","176331","","407380","","Kyron Jones","GEORGIA","31","S","209","6","26","0","2","0","5"
"","176515","","431423","","Jalen Lewis","NWESTERN","26","S","10","1","2","0","0","0","2"
"","176522","","449662","","Jack Bal","ARIZONA ST","25","S","23","2","2","0","1","0","1"
"","176698","","415879","","Adrian Wilson","ARIZONA ST","06","S","488","9","44","1","10","1","13"
"","177865","","407598","","C.J. Douglas","HOUSTON","13","S","73","6","7","0","1","1","1"
"","179622","","413681","","Gavin Edwards","MARYLAND","07","S","122","6","7","0","4","0","5"
"","183200","","431629","","Ricardo Jones","CLEMSON","06","S","436","8","25","1","8","3","26"
"","183207","","436389","","Joe Wilkinson","CLEMSON","31","S","1","1","0","0","0","0","0"
"","183229","","431844","","Dylan Day","MIAMI FL","23","S","40","4","4","0","2","0","4"
"","183256","","448165","","Dayday Aupiu","CAL","11","S","3","1","0","0","0","0","0"
"","183258","","429964","","Isaiah Crosby","CAL","23","S","197","4","26","1","2","1","16"
"","183284","","455854","","Kevin Chadwick Jr.","VIRGINIA","34","S","7","1","1","0","0","0","0"
"","183289","","429468","","Ethan Minter","VIRGINIA","30","S","369","9","33","2","3","1","11"
"","183346","","428424","","Malcolm Ziglar","N CAROLINA","03","S","9","2","0","0","0","1","1"
"","183350","","446330","","Jivan Baly","NC STATE","10","S","66","2","6","0","0","0","6"
"","183351","","450068","","Brody Barnhardt","NC STATE","29","S","209","5","24","1","2","0","9"
"","183355","","444077","","Asaad Brown Jr.","NC STATE","26","S","420","8","35","1","0","1","15"
"","183373","","439363","","Ta'Ron Haile","SYRACUSE","26","S","20","2","0","0","0","0","1"
"","183376","","429262","","Braheem Long Jr.","SYRACUSE","00","S","418","9","44","0","11","1","21"
"","183398","","429229","","Myles Turpin","WAKE","22","S","61","6","8","0","1","0","3"
"","183405","","428367","","CJ Heard","VANDERBILT","08","S","441","9","44","0","14","1","22"
"","183536","","436384","","Justin Denson Jr.","MICH STATE","12","S","45","3","2","0","0","0","1"
"","183549","","447539","","Caleb Benning","NEBRASKA","28","S","54","2","5","0","0","0","2"
"","183560","","453532","","Roger Gradney","NEBRASKA","45","S","4","2","1","0","0","0","0"
"","183561","","449100","","Rex Guthrie","NEBRASKA","21","S","358","9","53","2","6","0","20"
"","183579","","447821","","Braylen Prude","NEBRASKA","29","S","3","1","0","0","0","0","0"
"","183596","","436399","","Antoine Belgrave-Shorter","PENN STATE","03","S","129","7","15","0","2","0","6"
"","183613","","436413","","Vaboue Toure","PENN STATE","21","S","51","3","5","0","1","0","2"
"","183615","","453262","","Jarvis Boatwright Jr.","FLORIDA ST","30","S","14","2","1","0","0","0","0"
"","183619","","431732","","Marquis Gallegos","USC","30","S","35","2","5","2","0","0","3"
"","183627","","449576","","Brandon Shepherd","USC","45","S","1","1","0","0","0","0","0"
"","183646","","429735","","Peyton Waters","N CAROLINA","17","S","30","4","5","0","0","0","0"
"","183688","","445012","","Jacob Oden","MICHIGAN","05","S","40","4","1","0","0","1","3"
"","183702","","428674","","Jaylen McClain","OHIO STATE","18","S","418","8","31","0","3","0","15"
"","183748","","431967","","Kyan McDonald","ARIZONA ST","38","S","8","2","1","0","0","0","0"
"","183784","","443054","","Payton VanSteenkiste","BYU","24","S","3","1","1","0","0","0","1"
"","183793","","429609","","Willie Goodwyn","CINCINNATI","23","S","7","1","1","0","0","0","0"
"","183800","","429645","","Jiquan Sanks","CINCINNATI","09","S","408","9","37","1","6","0","16"
"","183833","","428451","","Kaden McFadden","TCU","18","S","10","4","1","0","0","0","1"
"","183848","","428323","","Jakob Gude","UCF","18","S","7","1","1","0","0","0","0"
"","183850","","443099","","Christian Peterson","UCF","26","S","30","4","1","0","0","0","1"
