"Rank","Player Id","Player GSIS","Player College GSIS","Player Sportradar Id","Name","Team","#","POS","SNAPS","GAMES","REC","TKL ALL","REC YCo","CTC"
"","129602","","350354","","Dan Villari","SYRACUSE","89","TE","660","10","34","9","93","3"
"","129676","","379269","","Nate Boerkircher","TEXAS A&M","87","TE","343","9","13","5","20","3"
"","129738","","350493","","Hunter Welcing","NWESTERN","84","TE","281","9","16","5","26","1"
"","129747","","350234","","Patrick Gurd","CINCINNATI","21","TE","136","9","2","6","22","0"
"","129928","","350645","","Riley Nowakowski","INDIANA","37","TE","517","10","21","7","62","3"
"","130512","","351305","","James Bomba","INDIANA","48","TE","44","6","0","0","0","0"
"","131748","","351266","","Jake Overman","PITTSBURGH","87","TE","165","7","7","1","21","0"
"","131915","","351411","","Sav'ell Smalls","COLORADO","31","TE","9","3","0","0","0","0"
"","144034","","386036","","Jake Renda","UCLA","88","TE","3","1","0","0","0","0"
"","144060","","391445","","Landon Morris","CAL","81","TE","90","10","6","1","6","1"
"","144134","","412117","","Banks Pope","CLEMSON","44","TE","7","2","0","0","0","0"
"","144230","","386695","","Chamon Metayer","ARIZONA ST","07","TE","543","9","34","11","70","4"
"","144358","","381012","","Stone Eby","SMU","44","TE","143","10","0","2","0","0"
"","144546","","385191","","Tyler Moore","IOWA STATE","82","TE","287","10","6","3","47","2"
"","144696","","362475","","DJ Rogers","TCU","00","TE","366","9","31","6","98","4"
"","144930","","372002","","Max Bredeson","MICHIGAN","44","TE","268","9","1","3","2","0"
"","144979","","385296","","Jameson Geers","MINNESOTA","86","TE","341","9","19","5","29","3"
"","144993","","361601","","Heinrich Haarberg","NEBRASKA","10","TE","170","10","8","2","13","1"
"","145044","","361914","","Lawson Albright","NWESTERN","86","TE","317","9","5","5","6","2"
"","145087","","362832","","Khalil Dinkins","PENN STATE","16","TE","365","9","14","11","23","2"
"","145117","","385034","","Drew Biber","MINNESOTA","87","TE","226","9","12","2","19","2"
"","145157","","383873","","Jackson Acker","WISCONSIN","34","TE","226","9","5","10","13","0"
"","145465","","383235","","Brody Dalton","ALABAMA","89","TE","13","4","0","0","0","0"
"","145578","","368393","","Colin Weber","RUTGERS","18","TE","344","10","17","6","21","1"
"","145631","","368542","","Brady Hunt","S CAROLINA","87","TE","332","9","16","8","23","1"
"","145747","","386394","","Andreas Paaske","ARKANSAS","81","TE","76","5","4","0","10","0"
"","145753","","399064","","Cole Rusk","ILLINOIS","14","TE","119","9","15","2","15","4"
"","145896","","366529","","Will Kacmarek","OHIO STATE","89","TE","347","9","7","6","8","0"
"","146008","","361684","","Tanner Arkin","ILLINOIS","85","TE","467","9","9","8","14","0"
"","146130","","360297","","Trace Bruckler","OLE MISS","85","TE","182","10","5","3","9","0"
"","146163","","393579","","Cameron Harpole","ARIZONA ST","09","TE","320","9","10","2","16","1"
"","146224","","362928","","Otto Tia","UTAH","05","TE","60","7","2","1","0","0"
"","146300","","364243","","Jeffrey Johnson","CAL","86","TE","197","10","3","9","4","1"
"","146347","","387168","","J.T. Byrne","GA TECH","88","TE","255","9","3","7","1","0"
"","146410","","362015","","Michael Trigg","BAYLOR","01","TE","455","9","40","10","137","5"
"","146418","","383416","","Lake McRee","USC","87","TE","530","9","21","12","78","6"
"","146475","","379109","","Quentin Moore","WASHINGTON","88","TE","162","8","4","2","10","0"
"","146664","","362211","","Landen King","DUKE","00","TE","155","8","11","3","10","2"
"","146743","","361071","","Jordan Dingle","S CAROLINA","05","TE","229","9","10","1","16","0"
"","147013","","362807","","Eli Stowers","VANDERBILT","09","TE","364","10","51","2","112","5"
"","147046","","377123","","Seydou Traore","MISS STATE","08","TE","541","10","28","4","48","1"
"","147417","","386496","","Eni Falayi","WAKE","84","TE","417","8","16","9","26","2"
"","147507","","369257","","Ethan Erickson","BYU","87","TE","31","7","0","1","0","0"
"","147570","","363545","","Josh Cuevas","ALABAMA","80","TE","445","9","25","6","66","3"
"","148343","","383475","","Johncarlos Miller II","TEXAS TECH","09","TE","438","10","9","6","9","2"
"","148768","","396852","","Emmanuel Adebi","VANDERBILT","45","TE","99","10","0","1","0","0"
"","150160","","380163","","Bauer Sharp","LSU","10","TE","408","9","21","7","32","3"
"","156138","","406033","","Carson Tabaracci","USC","24","TE","31","7","1","0","0","0"
"","156225","","386294","","Jeremiah Franklin","BOSTON COL","17","TE","589","10","42","7","84","2"
"","156238","","393316","","Josh Sapp","CLEMSON","05","TE","187","9","7","1","41","0"
"","156319","","394670","","Nate Kurisky","LOUISVILLE","85","TE","298","7","16","3","14","4"
"","156343","","385994","","Jaleel Skinner","LOUISVILLE","88","TE","332","9","16","6","27","1"
"","156366","","412169","","Dakota Twitty","VIRGINIA","09","TE","247","6","12","5","29","0"
"","156430","","386321","","Addison Ostrenga","IOWA","87","TE","47","2","1","1","2","0"
"","156460","","399539","","Luke Lindenmeyer","NEBRASKA","44","TE","550","10","28","4","95","2"
"","156482","","393502","","Bennett Christian","OHIO STATE","85","TE","152","8","4","4","4","0"
"","156505","","391596","","Mike Higgins","RUTGERS","88","TE","2","1","0","0","0","0"
"","156506","","386423","","Kenny Fletcher Jr.","RUTGERS","12","TE","369","9","18","6","51","0"
"","156742","","386777","","Terrance Carter Jr.","TEXAS TECH","07","TE","403","9","31","6","122","6"
"","156895","","386018","","Tanner Koziol","HOUSTON","09","TE","633","10","57","16","122","16"
"","156914","","393401","","Justin Holmes","PITTSBURGH","88","TE","304","9","16","1","28","0"
"","156970","","391526","","Eli Raridon","NOTRE DAME","09","TE","514","9","25","9","49","4"
"","156971","","391527","","Holden Staes","INDIANA","19","TE","256","10","5","4","14","0"
"","157012","","393243","","Elijah Brown","KENTUCKY","85","TE","2","1","0","0","0","0"
"","157029","","386667","","Ty Washington","NOTRE DAME","07","TE","188","9","4","3","1","1"
"","157053","","386890","","Micah Riley","TEXAS A&M","88","TE","132","9","0","3","0","0"
"","157054","","406221","","Camden Etheredge","AUBURN","28","TE","4","1","1","0","1","0"
"","157080","","386676","","Oscar Delp","GEORGIA","04","TE","474","9","14","9","22","1"
"","157124","","393350","","GiVanni Peterson","LSU","45","TE","9","4","0","0","0","0"
"","157270","","386746","","Sam Roush","STANFORD","86","TE","653","10","43","5","131","3"
"","157462","","407388","","Max Reese","MISS STATE","05","TE","52","3","2","0","0","0"
"","157486","","427734","","Frank Bierman","MINNESOTA","44","TE","120","9","2","1","3","0"
"","157525","","412373","","Harry Lodge","WAKE","25","TE","95","4","0","2","0","0"
"","157573","","418128","","Jack Bjorn","IOWA STATE","48","TE","7","2","0","0","0","0"
"","157578","","387477","","Gabe Burkle","IOWA STATE","84","TE","481","9","26","9","51","2"
"","157639","","407674","","Benji Gosnell","VA TECH","82","TE","429","9","12","9","10","3"
"","157645","","395318","","Dae'Quan Wright","OLE MISS","08","TE","536","10","25","11","151","0"
"","157647","","386514","","Harrison Saint Germain","VA TECH","87","TE","19","4","3","0","6","0"
"","157702","","400308","","Brady Kopetz","COLORADO","86","TE","10","4","0","0","0","0"
"","157727","","406378","","Hayden Hansen","FLORIDA","89","TE","575","9","25","7","24","1"
"","157772","","418217","","Garrett Oakley","KANSAS ST","86","TE","382","9","31","2","90","3"
"","157773","","407419","","Brayden Loftin","KANSAS ST","87","TE","119","9","5","2","9","1"
"","157957","","401421","","Cam Ball","MISS STATE","10","TE","113","10","2","1","3","0"
"","158070","","386722","","Jaren Kanak","OKLAHOMA","12","TE","387","9","30","4","94","4"
"","158072","","391717","","Kaden Helms","OKLAHOMA","18","TE","124","5","3","2","1","1"
"","158096","","386732","","Jason Llewellyn","TEXAS TECH","89","TE","62","10","0","1","0","0"
"","158194","","429440","","Jordan Anderson","ILLINOIS","23","TE","48","9","3","0","1","1"
"","158199","","385554","","Henry Boyer","KENTUCKY","87","TE","176","9","2","6","1","1"
"","158317","","407836","","Jack Endries","TEXAS","88","TE","443","9","20","7","29","3"
"","158390","","418233","","Michael Masunas","MICH STATE","81","TE","290","9","11","6","23","0"
"","158394","","406872","","Jack Nickel","MIAMI FL","84","TE","2","1","0","0","0","0"
"","158407","","386586","","Alex Bauman","MIAMI FL","87","TE","355","9","9","9","9","2"
"","158456","","415934","","Thomas Wadsworth","UCF","84","TE","37","6","3","0","5","0"
"","158559","","386814","","Kelsey Johnson","BAYLOR","12","TE","66","7","1","1","2","0"
"","158565","","385857","","Cody Mladenka","BAYLOR","82","TE","24","3","0","1","0","0"
"","158620","","386523","","Justin Joly","NC STATE","07","TE","357","8","38","0","64","4"
"","158648","","386289","","Donovan Green","LSU","88","TE","74","8","2","1","5","0"
"","158655","","386306","","Jake Johnson","N CAROLINA","19","TE","200","9","10","1","11","2"
"","158662","","400027","","Theo Melin Ohrstrom","TEXAS A&M","17","TE","338","9","15","6","36","1"
"","158708","","401366","","JT Seagreaves","WISCONSIN","41","TE","2","1","0","0","0","0"
"","158714","","391865","","Keyan Burnett","ARIZONA","88","TE","107","4","2","3","1","0"
"","158739","","406916","","Tyler Powell","ARIZONA","87","TE","1","1","0","0","0","0"
"","159122","","392596","","Cody Hardy","NC STATE","44","TE","213","9","4","2","5","0"
"","159125","","387009","","Rohan Jones","ARKANSAS","88","TE","159","9","16","2","57","1"
"","159367","","408205","","Kai Rios","MICH STATE","88","TE","13","3","0","1","0","0"
"","160382","","391624","","Carson Kent","OKLAHOMA","86","TE","103","8","3","2","2","1"
"","162439","","393527","","Jack Velling","MICH STATE","12","TE","460","9","22","7","51","1"
"","162462","","391453","","Jack Pedersen","UCLA","28","TE","250","9","10","8","11","1"
"","162467","","389058","","Carsen Ryan","BYU","20","TE","502","9","27","8","84","1"
"","162696","","395954","","Jeremiah Hasley","DUKE","85","TE","476","9","18","2","75","2"
"","162702","","412256","","Jake Taylor","DUKE","15","TE","94","8","2","2","2","0"
"","162768","","406909","","Josh Altsman","PITTSBURGH","85","TE","43","6","5","0","2","0"
"","162793","","386461","","Leon Haughton Jr.","MARYLAND","16","TE","87","5","4","1","2","1"
"","162794","","407162","","Preston Howard","AUBURN","15","TE","406","10","8","10","11","1"
"","162818","","391885","","Marlin Klein","MICHIGAN","17","TE","261","7","15","4","28","1"
"","162848","","399526","","Chris Petrucci","NWESTERN","81","TE","10","2","0","0","0","0"
"","162855","","400319","","Blake Van Buren","NWESTERN","83","TE","164","9","0","3","0","0"
"","162884","","391554","","Max Klare","OHIO STATE","86","TE","287","9","27","2","39","4"
"","162960","","391669","","John Locke Jr.","OKLAHOMA","44","TE","2","1","0","0","0","0"
"","163252","","429938","","Anthony Olsen","BYU","85","TE","19","1","0","0","0","0"
"","163599","","385841","","Miles Kitselman","TENNESSEE","87","TE","496","9","27","11","56","1"
"","163600","","386945","","Danny Lewis Jr.","ALABAMA","87","TE","63","4","2","4","1","0"
"","163606","","386948","","Amari Niblack","TEXAS A&M","84","TE","101","9","5","1","24","1"
"","163727","","399033","","Cole Spence","VANDERBILT","16","TE","343","10","10","4","21","0"
"","163777","","391798","","Josh Kattus","KENTUCKY","84","TE","372","9","17","4","35","4"
"","163803","","428821","","Quinton Conley","KANSAS","81","TE","7","2","0","0","0","0"
"","163938","","388601","","Jacob Barrick","W VIRGINIA","81","TE","208","8","6","2","11","0"
"","164222","","388677","","Jordan Owens","N CAROLINA","80","TE","250","9","4","6","6","1"
"","164482","","387284","","Peter Knudson","ALABAMA","86","TE","5","1","0","0","0","0"
"","164486","","387289","","Keayen Nead","BYU","45","TE","176","8","0","2","0","0"
"","169916","","406755","","Zeke Moore","BOSTON COL","48","TE","146","10","1","6","3","0"
"","169941","","407835","","Brendan Doyle","STANFORD","80","TE","97","10","1","1","1","0"
"","170022","","412125","","Olsen Patt-Henry","CLEMSON","11","TE","339","9","12","4","7","4"
"","170038","","434165","","Tony Boggs","DUKE","46","TE","26","6","0","1","0","0"
"","170039","","412239","","Vance Bolyard","DUKE","80","TE","24","3","0","0","0","0"
"","170136","","436499","","Hayden Rollison","VIRGINIA","94","TE","15","2","0","0","0","0"
"","170156","","406803","","Hayden Large","IOWA","88","TE","332","9","8","8","9","0"
"","170206","","407257","","AJ Szymanski","MARYLAND","89","TE","127","9","5","6","4","0"
"","170208","","407265","","Dylan Wade","UCF","00","TE","279","8","29","2","48","1"
"","170209","","407270","","Rico Walker","PURDUE","17","TE","112","8","6","0","30","1"
"","170224","","429467","","Cayden Echternach","NEBRASKA","48","TE","32","6","0","2","0","0"
"","170274","","408115","","Jelani Thurman","OHIO STATE","15","TE","100","9","6","1","12","1"
"","170294","","412020","","Andrew Rappleyea","PENN STATE","87","TE","225","9","10","7","37","0"
"","170298","","428529","","Joey Schlaffer","PENN STATE","18","TE","7","3","1","0","0","0"
"","170307","","428392","","Logan Blake","RUTGERS","11","TE","54","6","1","2","1","0"
"","170384","","407201","","David Clement","SYRACUSE","00","TE","191","10","3","6","4","1"
"","170390","","453647","","Kevin Check","WAKE","46","TE","5","1","0","0","0","0"
"","170395","","443095","","Matthew Lusardi","WAKE","48","TE","17","7","0","0","0","0"
"","171082","","406070","","Cooper Flanagan","NOTRE DAME","87","TE","4","1","0","0","0","0"
"","171301","","406262","","Grayson Barnes","W VIRGINIA","80","TE","438","10","17","12","19","3"
"","171862","","428888","","Tyler Mustain","ARIZONA","83","TE","18","5","0","0","0","0"
"","172225","","412673","","Dorian Fleming","MARYLAND","09","TE","426","9","33","3","116","5"
"","172385","","406439","","Ty Lockwood","BOSTON COL","19","TE","46","8","2","0","8","0"
"","172398","","406905","","Isaiah Augustave","S CAROLINA","23","TE","7","3","1","0","6","0"
"","172405","","428785","","Shamar Easter","N CAROLINA","84","TE","27","4","1","0","-1","0"
"","172487","","407538","","Jackson McGohan","WISCONSIN","87","TE","23","7","2","0","10","1"
"","172490","","412788","","Ka'Morreun Pimpton","TCU","88","TE","18","3","1","0","0","1"
"","172529","","429762","","Wyatt Smalley","OLE MISS","87","TE","4","2","0","0","0","0"
"","172591","","425497","","Jaden Platt","ARKANSAS","83","TE","389","9","14","2","48","0"
"","172610","","407974","","Gabe Fisher","VANDERBILT","44","TE","118","10","1","5","2","0"
"","172617","","406099","","Kamrean Johnson","WAKE","12","TE","192","9","5","2","9","1"
"","173074","","428840","","Jaden Hamm","KANSAS","17","TE","26","6","0","0","0","0"
"","173090","","428585","","Will Anciaux","KANSAS ST","80","TE","223","9","5","4","8","3"
"","173105","","448804","","Garrett Harstad","KANSAS ST","19","TE","2","1","0","0","0","0"
"","173113","","428663","","Andrew Metzger","KANSAS ST","81","TE","5","2","0","0","0","0"
"","173141","","412503","","Lafayette Kaiuway","TCU","12","TE","112","8","3","2","5","0"
"","173170","","447531","","Noah Braham","W VIRGINIA","85","TE","13","3","0","0","0","0"
"","173186","","406772","","Colin McBee","W VIRGINIA","43","TE","8","1","0","0","0","0"
"","173303","","406333","","Luke McGary","HOUSTON","87","TE","203","6","3","5","2","0"
"","173392","","419463","","Sam West","MISS STATE","87","TE","112","10","2","1","5","0"
"","173417","","453586","","Sam Peters","MINNESOTA","83","TE","1","1","0","0","0","0"
"","173425","","447810","","Pierce Walsh","MINNESOTA","19","TE","157","9","2","2","1","0"
"","173490","","406545","","Vince Brown II","MISSOURI","12","TE","53","5","0","1","0","0"
"","173544","","420378","","Lawson Luckie","GEORGIA","07","TE","353","9","10","4","5","1"
"","173708","","407273","","Kade McIntyre","OKLAHOMA","19","TE","17","1","0","0","0","0"
"","173966","","446255","","Peter Bario","UCLA","44","TE","4","2","0","0","0","0"
"","174041","","420360","","Zack Marshall","MICHIGAN","83","TE","170","9","11","2","20","1"
"","174050","","418234","","Brennan Parachek","MICH STATE","82","TE","23","4","0","0","0","0"
"","174069","","406692","","Christian Earls","PURDUE","87","TE","242","10","1","2","1","0"
"","174132","","406645","","Kenyon Sadiq","OREGON","18","TE","383","8","22","6","67","1"
"","174255","","406397","","Tony Livingston","FLORIDA","86","TE","154","7","8","1","14","0"
"","174318","","412625","","Maurice Brown II","S CAROLINA","44","TE","85","9","2","3","8","0"
"","174320","","412626","","Connor Cox","N CAROLINA","81","TE","203","8","4","2","8","0"
"","174633","","407170","","Matthew Klopfenstein","BAYLOR","85","TE","211","9","4","4","1","0"
"","174638","","424603","","Hawkins Polley","BAYLOR","86","TE","13","4","0","1","0","0"
"","174656","","429392","","Vince Benetti","IOWA STATE","37","TE","9","1","0","0","0","0"
"","174657","","426838","","Kai Black","IOWA STATE","17","TE","12","2","0","0","0","0"
"","174660","","407624","","Benjamin Brahmer","IOWA STATE","18","TE","491","10","35","2","70","3"
"","174693","","429427","","Tripp Walsh","IOWA STATE","86","TE","12","2","1","0","4","0"
"","174706","","411215","","Jamari Johnson","OREGON","09","TE","273","9","13","5","49","1"
"","174722","","406938","","Ethan Davis","TENNESSEE","00","TE","165","5","8","3","25","2"
"","174765","","406878","","Will Monney","OKLA STATE","86","TE","63","4","3","0","9","0"
"","174798","","423090","","Cole Reemsnyder","VA TECH","99","TE","1","1","0","0","0","0"
"","174803","","429007","","Zeke Wimbush","VA TECH","88","TE","43","7","0","0","0","0"
"","174950","","412346","","George Burhenn","PURDUE","81","TE","138","4","9","4","35","2"
"","174988","","427705","","Max Drag","UCF","80","TE","184","9","3","0","3","2"
"","175102","","420088","","Mason Mini","CAL","85","TE","572","10","35","8","60","4"
"","175134","","407423","","Khamari Anderson","ARIZONA ST","15","TE","188","9","3","1","5","0"
"","175289","","416011","","Adam Moore","SMU","05","TE","31","5","0","0","0","0"
"","175293","","416019","","Tripp Riordan","SMU","84","TE","51","8","0","1","0","0"
"","175398","","420286","","Cort Halsey","N CAROLINA","87","TE","2","1","0","0","0","0"
"","175440","","455859","","TeKai Kirby","VIRGINIA","81","TE","13","1","0","0","0","0"
"","175453","","449614","","Thomas McCluskey","MARYLAND","48","TE","15","3","0","0","0","0"
"","175491","","446895","","Finn Furmanek","PENN STATE","89","TE","13","3","0","0","0","0"
"","175499","","427740","","Ja'Ricous Hairston","VA TECH","13","TE","202","9","9","3","11","0"
"","175521","","406594","","Tucker Ashcraft","WISCONSIN","11","TE","25","2","0","0","0","0"
"","175904","","406331","","Jordon Harris","MISSOURI","86","TE","290","8","3","8","6","0"
"","175909","","406367","","Brett Norfleet","MISSOURI","87","TE","466","8","26","6","28","1"
"","176002","","426446","","Griffin Reimer","NC STATE","85","TE","8","4","1","1","0","1"
"","176079","","419515","","Christian Abney","ILLINOIS","86","TE","125","8","1","5","1","0"
"","176186","","429096","","Spencer Shannon","TEXAS","83","TE","144","9","0","4","0","0"
"","176195","","406311","","Randy Pittman Jr.","FLORIDA ST","13","TE","423","6","19","5","19","1"
"","176224","","449742","","Deakon Tonielli","MICHIGAN","88","TE","34","5","4","0","9","1"
"","176255","","421125","","Jalen Hoffman","MICHIGAN","42","TE","56","9","0","1","0","0"
"","176592","","428944","","Zach Grace","OREGON","44","TE","47","9","0","1","0","0"
"","176617","","424780","","Chico Holt","STANFORD","84","TE","12","5","1","1","4","0"
"","176636","","428572","","Kade Eldridge","WASHINGTON","44","TE","53","7","1","0","2","0"
"","176648","","421132","","Dallen Bentley","UTAH","88","TE","526","9","32","3","56","2"
"","177226","","408141","","Davin Stoffel","ILLINOIS","88","TE","101","9","0","3","0","0"
"","183234","","428435","","Elija Lofton","MIAMI FL","09","TE","278","9","17","6","40","0"
"","183241","","453547","","Owen Ruskavich","MIAMI FL","44","TE","18","4","0","0","0","0"
"","183291","","443059","","John Rogers","VIRGINIA","89","TE","153","10","7","4","13","1"
"","183310","","428180","","Landen Thomas","FLORIDA ST","18","TE","101","7","3","0","4","1"
"","183343","","431800","","Ryan Ward","W VIRGINIA","84","TE","179","10","5","4","9","0"
"","183360","","429083","","Dante Daniels","NC STATE","87","TE","139","9","5","1","13","1"
"","183384","","429192","","Dominic Deluca","WAKE","86","TE","38","9","1","0","0","1"
"","183505","","449098","","Tanner Hollinger","ILLINOIS","89","TE","5","1","0","1","0","0"
"","183518","","461054","","Gavin Hoffman","MISSOURI","88","TE","15","2","0","2","0","0"
"","183559","","429474","","Ian Flynt","NC STATE","86","TE","3","1","0","0","0","0"
"","183563","","429488","","Eric Ingwerson","NEBRASKA","82","TE","16","2","0","0","0","0"
"","183568","","429491","","Danny King","NEBRASKA","49","TE","3","1","0","0","0","0"
"","183573","","429502","","Carter Nelson","NEBRASKA","29","TE","57","7","1","0","3","0"
"","183611","","428527","","Luke Reynolds","PENN STATE","85","TE","324","9","22","3","50","2"
"","183625","","441742","","Joey Olsen","USC","18","TE","7","1","0","1","0","0"
"","183635","","429712","","Decker DeGraaf","WASHINGTON","86","TE","504","9","21","6","44","2"
"","183669","","441719","","Grant Stec","WISCONSIN","85","TE","181","9","5","3","6","0"
"","183686","","433935","","Hogan Hansen","MICHIGAN","80","TE","53","3","4","0","7","0"
"","183742","","453557","","James Giggey","ARIZONA ST","45","TE","6","2","0","0","0","0"
"","183786","","450620","","Will Zundel","BYU","83","TE","12","1","0","0","0","0"
"","183794","","429611","","Gavin Grover","CINCINNATI","87","TE","108","9","3","0","7","0"
"","183803","","429654","","Devyn Zahursky","CINCINNATI","83","TE","52","9","0","0","0","0"
"","183847","","428320","","Kylan Fox","UCF","01","TE","206","9","14","1","15","0"
"","183855","","429001","","Hunter Andrews","UTAH","10","TE","105","4","10","1","18","2"
"","183882","","428390","","Jack Sammarco","ALABAMA","85","TE","4","1","0","1","0","0"
"","183894","","463572","","Kaleb Thomas","HOUSTON","35","TE","67","6","0","0","0","0"
"","183909","","429154","","Josh Ford","OKLA STATE","40","TE","180","4","3","5","1","0"
"","184098","","443106","","Jack Larsen","NOTRE DAME","85","TE","40","4","2","2","6","0"
"","184453","","428561","","Trey'Dez Green","LSU","14","TE","292","7","23","0","61","7"
"","184519","","434157","","Jordan Washington","TEXAS","84","TE","186","9","8","2","27","0"
"","184543","","429375","","Caleb Odom","OLE MISS","04","TE","129","10","14","0","49","0"
"","184563","","428426","","Colton Heinrich","GEORGIA","82","TE","14","2","0","0","0","0"
"","184572","","428463","","Jaden Reddell","GEORGIA","23","TE","81","9","0","0","0","0"
"","184599","","449752","","Davon Mitchell","LOUISVILLE","84","TE","11","2","1","0","2","0"
"","184726","","445018","","Julian Johnson","MINNESOTA","82","TE","28","1","0","1","0","0"
"","184730","","448278","","Jacob Simpson","MINNESOTA","88","TE","29","1","0","0","0","0"
"","184824","","429386","","Cooper Alexander","IOWA STATE","87","TE","131","10","4","0","5","1"
"","184839","","441754","","Keaton Roskop","IOWA STATE","85","TE","62","8","0","1","0","0"
"","184864","","428951","","Roger Saleapaga","OREGON","83","TE","95","9","1","0","0","0"
"","184878","","430055","","Jacob Stewart","LOUISVILLE","86","TE","63","7","3","0","6","0"
"","184903","","433985","","Trey Jackson","TEXAS TECH","88","TE","37","7","0","1","0","0"
"","186590","","359206","","Cameron Barmore","ARIZONA","80","TE","201","8","7","2","24","3"
"","188179","","0","","Jack Olyphant","CAL","90","TE","5","1","0","0","0","0"
"","188202","","455893","","Lyviel Waters","CINCINNATI","85","TE","6","3","0","0","0","0"
"","188505","","449661","","Larry Benton III","VANDERBILT","48","TE","11","3","0","1","0","0"
"","188510","","436693","","Brycen Coleman","VANDERBILT","82","TE","37","10","3","0","-4","1"
"","188513","","458915","","Witt Edwards","VANDERBILT","86","TE","9","1","0","0","0","0"
"","188884","","429211","","Cole Harrison","TENNESSEE","86","TE","15","2","0","0","0","0"
"","189360","","431619","","Christian Bentancur","CLEMSON","87","TE","179","9","12","3","43","1"
"","189418","","431646","","Luke Harpring","GA TECH","15","TE","170","9","13","1","31","0"
"","189446","","456117","","Dylan Reiman","MIAMI FL","46","TE","1","1","0","0","0","0"
"","189541","","428556","","Malachi Thomas","PITTSBURGH","82","TE","171","8","11","1","56","1"
"","189649","","450552","","Noah Moeaki","BYU","82","TE","39","8","1","0","0","0"
"","189675","","445713","","Michael Burt","IOWA","80","TE","45","5","0","2","0","0"
"","189695","","445025","","DJ Vonnahme","IOWA","81","TE","245","8","12","3","28","3"
"","189873","","450616","","Ethan Wood","BYU","24","TE","3","1","0","0","0","0"
"","189929","","451366","","Greg Genross","W VIRGINIA","82","TE","26","4","0","2","0","0"
"","190093","","468345","","Will Loerzel","WAKE","85","TE","50","2","0","3","0","0"
"","190183","","447448","","Brady Clough","BOSTON COL","84","TE","11","2","1","0","0","0"
"","190218","","428305","","Whit Hafer","MISSOURI","74","TE","18","4","0","1","0","0"
"","190220","","428352","","Jude James","MISSOURI","89","TE","105","8","6","2","33","1"
"","190237","","429664","","Michael Smith","S CAROLINA","04","TE","63","4","2","2","3","0"
"","190273","","446312","","Amir Jackson","FLORIDA","07","TE","96","8","3","1","0","0"
"","190350","","431752","","Walker Lyons","USC","85","TE","270","9","14","0","34","3"
"","190351","","449512","","Walter Matthews","USC","35","TE","2","2","0","0","0","0"
"","190448","","429570","","Willie Rodriguez","KENTUCKY","81","TE","352","9","17","2","32","1"
"","190478","","449340","","Jackson Gister","RUTGERS","82","TE","3","1","1","1","3","0"
"","190565","","453270","","Luke Douglas","FLORIDA ST","45","TE","13","2","0","1","0","0"
"","190583","","429767","","Hamilton Atkins","LOUISVILLE","90","TE","11","3","0","0","0","0"
"","190592","","429831","","Dylan Mesman","LOUISVILLE","87","TE","17","3","0","0","0","0"
"","190808","","429275","","Traville Frederick Jr.","HOUSTON","85","TE","55","8","1","2","2","0"
"","190892","","449251","","Patrick Schaller","NWESTERN","85","TE","20","2","0","1","0","0"
"","190956","","449449","","Luca Puccinelli","PURDUE","85","TE","2","1","0","1","0","0"
"","191133","","429353","","Jay Lindsey","ALABAMA","88","TE","37","8","0","2","0","0"
