"Rank","Player Id","Player GSIS","Player College GSIS","Player Sportradar Id","Name","Team","#","POS","SNAPS","GAMES","TOT TKL","MT","PBU","INT","CTGT"
"","183757","","429913","","Therrian Alexander III","BYU","01","CB","308","8","16","1","4","1","24"
"","183780","","429940","","Tommy Prassas","BYU","22","CB","135","4","8","2","0","0","12"
"","183788","","448919","","Stanley Clyne","CINCINNATI","29","CB","2","1","0","0","0","0","0"
"","183816","","428859","","Jalen Todd","KANSAS","26","CB","513","9","39","6","4","0","27"
"","183834","","432072","","Devondre McGee","TCU","17","CB","37","3","5","0","0","0","5"
"","183849","","428345","","Chasen Johnson","USC","21","CB","34","2","1","1","0","0","3"
"","183879","","428338","","Zae Jennings","W VIRGINIA","17","CB","11","2","2","0","0","0","1"
"","184339","","430177","","Amarion Fortenberry","KANSAS ST","00","CB","73","6","5","2","2","0","6"
"","184348","","388106","","Jordan Scruggs","W VIRGINIA","06","CB","370","9","24","6","0","1","22"
"","184379","","450547","","Jaden Allen","ARKANSAS","29","CB","4","1","1","0","0","0","0"
"","184381","","428611","","Selman Bridges","ARKANSAS","02","CB","22","2","0","0","0","0","1"
"","184387","","428852","","Ahkhari Johnson","ARKANSAS","27","CB","13","2","2","0","0","0","1"
"","184391","","428869","","Tevis Metcalf","MICHIGAN","24","CB","13","1","1","0","0","0","1"
"","184399","","430378","","Jay Crawford","AUBURN","23","CB","407","8","17","5","2","1","25"
"","184405","","430431","","Kensley Louidor-Faustin","AUBURN","28","CB","200","8","16","5","3","1","24"
"","184411","","430438","","Laquan Robinson","KANSAS","12","CB","10","2","1","0","0","0","0"
"","184421","","431503","","Teddy Foster","FLORIDA","04","CB","12","1","1","0","0","0","3"
"","184423","","447877","","Jamroc Grimsley","FLORIDA","26","CB","25","2","1","1","1","0","4"
"","184452","","428559","","Wallace Foster IV","LSU","29","CB","1","1","0","0","0","0","0"
"","184467","","444392","","Michael Turner Jr.","LSU","21","CB","24","2","1","1","2","0","2"
"","184471","","428567","","PJ Woodland","LSU","11","CB","351","8","20","4","4","1","27"
"","184480","","428365","","Cameron Keys","MISSOURI","29","CB","50","3","0","0","1","0","3"
"","184493","","431739","","Kelvin Hunter","S CAROLINA","21","CB","45","5","4","0","0","0","6"
"","184503","","428958","","Kobe Black","TEXAS","06","CB","115","7","8","1","1","0","12"
"","184513","","429093","","Wardell Mack","TEXAS","27","CB","44","4","4","2","0","0","4"
"","184526","","465130","","Alvin Williamson Jr.","HOUSTON","23","CB","4","1","0","0","0","0","1"
"","184529","","429310","","Zabien Brown","ALABAMA","02","CB","406","8","20","1","4","1","23"
"","184542","","429366","","Red Morgan","ALABAMA","16","CB","88","7","10","3","1","0","12"
"","184566","","431689","","Demello Jones","GEORGIA","15","CB","225","7","24","2","2","0","25"
"","184574","","428480","","Ellis Robinson IV","GEORGIA","01","CB","273","8","12","2","3","2","21"
"","184589","","434133","","Eli Bowen","OKLAHOMA","23","CB","266","5","12","5","1","0","21"
"","184635","","431735","","Terhyon Nichols","KENTUCKY","20","CB","330","7","22","2","4","0","29"
"","184661","","443055","","Kevin Levy","RUTGERS","24","CB","56","7","2","1","0","0","4"
"","184724","","448277","","Mike Gerald","MINNESOTA","13","CB","59","3","6","1","2","0","8"
"","184734","","450634","","Cedrick Beavers","OLE MISS","13","CB","58","3","3","1","1","1","4"
"","184752","","429267","","Elijah Cannon","MISS STATE","24","CB","15","1","0","0","0","0","1"
"","184840","","439345","","Quentin Taylor Jr.","IOWA STATE","24","CB","283","7","12","3","3","0","19"
"","184844","","449209","","Dakoda Fields","OREGON","11","CB","41","3","1","0","0","0","3"
"","184853","","431940","","Sione Laulea","OREGON","03","CB","116","6","4","1","2","0","10"
"","184881","","429199","","Boo Carter","TENNESSEE","23","CB","239","8","25","5","2","0","26"
"","184884","","429209","","Marcus Goree Jr.","TENNESSEE","28","CB","12","2","0","0","0","0","0"
"","184976","","447828","","Jamir Benjamin","UCLA","12","CB","56","5","5","0","0","0","5"
"","184978","","453608","","Khristian Dunbar-Hawkins","N CAROLINA","23","CB","25","2","0","0","0","0","0"
"","185444","","436620","","Breylan Thompson","STANFORD","27","CB","13","1","2","0","0","0","1"
"","186770","","393785","","Rashan Murray","PITTSBURGH","18","CB","44","2","1","0","1","0","3"
"","188171","","431641","","Khamani Hudson","CAL","25","CB","3","1","0","0","0","0","0"
"","188190","","448957","","Daniel James","CINCINNATI","25","CB","222","8","7","0","1","0","12"
"","188251","","428752","","Kevyn Humes","MARYLAND","04","CB","303","7","16","10","1","0","27"
"","188264","","445016","","La'khi Roland","MARYLAND","27","CB","216","7","11","2","1","2","18"
"","188303","","449430","","LaTristan Thompson","UTAH","29","CB","27","3","2","1","0","0","3"
"","188515","","449693","","Tate Hamby","VANDERBILT","31","CB","9","2","0","0","0","0","3"
"","188517","","428916","","Jaylin Lackey","VANDERBILT","27","CB","196","9","9","3","0","0","15"
"","188692","","428671","","Zashon Rich","KANSAS ST","25","CB","622","9","46","6","8","0","56"
"","188711","","463554","","Zahir Rainer","MINNESOTA","25","CB","2","1","0","0","0","0","0"
"","188713","","453588","","Simon Seidl","MINNESOTA","27","CB","3","1","0","0","0","0","0"
"","188721","","451109","","LaDainian Fields","OKLA STATE","09","CB","158","6","7","3","1","2","11"
"","188773","","428342","","Devon Jordan","OKLAHOMA","12","CB","183","9","15","2","0","0","10"
"","188776","","428380","","Jeremiah Newcombe","OKLAHOMA","21","CB","15","1","0","1","0","0","0"
"","188871","","441639","","Brandon Nicholson","STANFORD","09","CB","310","9","11","8","3","2","24"
"","189365","","428324","","Ashton Hampton","CLEMSON","23","CB","421","8","26","1","5","1","37"
"","189376","","428569","","Landan Callahan","DUKE","21","CB","274","8","24","1","1","1","27"
"","189378","","449347","","Kyren Condoll","DUKE","29","CB","22","3","0","0","0","0","0"
"","189439","","428427","","OJ Frederique Jr.","MIAMI FL","29","CB","224","7","14","2","3","0","21"
"","189538","","463604","","Davion Pritchard","PITTSBURGH","20","CB","10","1","0","0","0","0","0"
"","189556","","428673","","William Nettles","SMU","00","CB","323","9","29","7","2","1","25"
"","189626","","449339","","Quinn Olson","ARIZONA","35","CB","1","1","0","0","0","0","0"
"","189645","","429922","","Jonathan Kabeya","BYU","02","CB","9","1","1","0","0","0","1"
"","189684","","449506","","Rashad Godfrey Jr.","IOWA","07","CB","40","4","4","0","0","0","2"
"","189696","","434068","","Jaylen Watson","IOWA","03","CB","68","7","6","0","0","0","10"
"","189877","","433945","","Karson Hobbs","NOTRE DAME","21","CB","92","4","5","3","0","1","21"
"","189882","","428775","","Leonard Moore","NOTRE DAME","15","CB","419","6","21","6","5","3","32"
"","189940","","431718","","Keyshawn Robinson","W VIRGINIA","20","CB","43","4","5","0","0","0","3"
"","190168","","0","","Cade Fields","ARKANSAS","36","CB","4","1","0","0","0","0","0"
"","190196","","431398","","Ashton McShane","BOSTON COL","35","CB","3","1","0","0","0","0","1"
"","190202","","431403","","Syair Torrence","BOSTON COL","10","CB","98","2","3","4","3","0","11"
"","190238","","431740","","Jalewis Solomon","S CAROLINA","16","CB","30","3","2","1","0","0","2"
"","190250","","458969","","Santana Wilson","TEXAS","28","CB","6","1","0","0","0","0","1"
"","190347","","431728","","Braylon Conley","USC","22","CB","134","5","5","1","0","0","11"
"","190401","","441741","","Nick Taylor","W VIRGINIA","19","CB","123","9","16","5","0","1","7"
"","190411","","441745","","Eric Fletcher","OKLA STATE","13","CB","163","7","5","0","2","0","12"
"","190449","","429573","","Quay'sheed Scott","KENTUCKY","12","CB","337","8","20","4","2","0","13"
"","190450","","445014","","Jaden Smith","KENTUCKY","24","CB","73","5","8","0","0","0","7"
"","190572","","447563","","Ricky Knight III","FLORIDA ST","26","CB","24","2","1","0","0","0","2"
"","190594","","429844","","Rae'mon Mosby","LOUISVILLE","30","CB","31","4","1","1","0","0","1"
"","190765","","429796","","Kelvin Hill","GA TECH","16","CB","242","9","10","6","2","0","24"
"","190794","","433928","","Nathanial Watson","COLORADO","36","CB","6","2","0","0","0","0","1"
"","190828","","439251","","Jo'Ziah Edmond","MICHIGAN","16","CB","28","2","1","0","0","0","3"
"","190835","","467605","","Jeremiah Lowe","MICHIGAN","32","CB","1","1","0","0","0","0","0"
"","190903","","429019","","Tarrion Grant","TEXAS TECH","23","CB","26","3","3","0","1","0","7"
"","190908","","443968","","Hudauri Hines","PURDUE","04","CB","501","9","24","9","3","1","43"
"","191161","","448782","","Austin Alexander","KANSAS","00","CB","449","9","35","12","2","0","37"
"","191296","","436420","","David Coffey","IOWA STATE","18","CB","58","3","5","0","0","0","6"
"","191324","","449238","","Ify Obidegwu","OREGON","07","CB","185","8","11","1","3","0","17"
"","191349","","447836","","Ashton Hampton","TEXAS TECH","16","CB","83","6","5","2","1","0","7"
"","193161","","445747","","Chalil Cummings","PURDUE","28","CB","19","3","1","0","2","0","3"
"","193427","","429235","","Marcellus Barnes Jr.","SMU","08","CB","375","9","21","2","5","1","34"
"","197075","","429264","","Ibn McDaniels","SYRACUSE","24","CB","82","5","2","1","0","0","9"
"","197628","","439366","","Davien Kerr","SYRACUSE","10","CB","231","9","16","5","0","3","36"
"","197652","","449574","","Shawn Sehra","USC","40","CB","4","2","2","0","0","0","0"
"","198087","","448971","","Dijon Lee Jr.","ALABAMA","05","CB","308","8","16","3","2","2","18"
"","198148","","449036","","Blake Woodby","AUBURN","12","CB","61","5","5","2","0","0","3"
"","198157","","453483","","Donovan Starr","AUBURN","22","CB","6","1","0","0","0","0","1"
"","198231","","450487","","Cannon DeVries","BYU","20","CB","11","4","2","0","0","0","2"
"","198236","","468347","","Jae'on Young","CAL","13","CB","6","2","0","0","0","0","0"
"","198262","","455885","","Jamari Johnson","CINCINNATI","15","CB","7","1","0","0","0","0","0"
"","198266","","455895","","Patrick Williams","CINCINNATI","13","CB","4","1","0","0","0","0","0"
"","198331","","449421","","Kaleb Lanier","DUKE","28","CB","1","1","0","0","0","0","0"
"","198427","","453261","","Shamar Arnoux","FLORIDA ST","15","CB","134","7","11","1","0","0","10"
"","198428","","453289","","Zae Thomas","FLORIDA ST","22","CB","9","2","0","0","0","0","0"
"","198459","","448991","","Dominick Kelly","GEORGIA","24","CB","39","2","0","0","4","0","6"
"","198533","","467599","","Byron Baldwin Jr.","INDIANA","02","CB","23","2","4","1","0","0","3"
"","198543","","453302","","Jaylen Bell","INDIANA","03","CB","37","5","2","0","0","0","0"
"","198801","","456011","","Shamari Earls","MICHIGAN","02","CB","60","5","0","0","0","0","6"
"","198809","","448962","","Aydan West","MICH STATE","02","CB","189","8","9","2","0","0","13"
"","198858","","458925","","Jett Jefferson","MISS STATE","20","CB","116","4","11","1","0","0","5"
"","198859","","451216","","Dwight Lewis III","MISS STATE","26","CB","36","2","4","1","0","0","6"
"","199015","","456066","","Marquet Dorsey Jr.","NWESTERN","25","CB","15","1","1","0","0","0","1"
"","199031","","464257","","Maliek Hawkins","OKLAHOMA","37","CB","3","1","0","0","0","0","0"
"","199032","","450093","","Courtland Guillory","OKLAHOMA","04","CB","411","9","26","5","6","0","43"
"","199041","","464260","","Trystan Haynes","OKLAHOMA","14","CB","2","1","0","0","0","0","0"
"","199052","","451123","","Kobi Foreman","OKLA STATE","22","CB","23","3","0","1","0","0","2"
"","199080","","449566","","Shawn Lee Jr.","PITTSBURGH","28","CB","366","9","23","3","4","1","26"
"","199155","","450233","","La'Modrick Spencer","SMU","15","CB","110","3","6","0","0","0","5"
"","199168","","450180","","Javion Holiday","SMU","25","CB","21","2","1","0","1","0","1"
"","199177","","450168","","Zadian Gentry","SMU","02","CB","20","1","0","0","0","0","2"
"","199221","","455830","","Kaylib Singleton","SYRACUSE","03","CB","59","4","7","1","0","0","5"
"","199223","","451042","","Demetres Samuel Jr.","SYRACUSE","01","CB","546","9","40","2","9","1","57"
"","199228","","0","","Davion Kerr","SYRACUSE","14","CB","22","1","2","0","0","0","2"
"","199229","","455815","","Rayshon Andrews","SYRACUSE","20","CB","4","2","0","0","0","0","0"
"","199261","","449804","","Gil Jackson","TCU","38","CB","38","4","3","0","0","0","6"
"","199286","","453697","","Jonathan Cunningham","TEXAS","37","CB","16","2","1","0","0","0","1"
"","199296","","449065","","Graceson Littleton","TEXAS","29","CB","422","9","34","7","1","2","50"
"","199298","","458937","","Caleb Chester","TEXAS","25","CB","6","1","0","0","0","0","0"
"","199299","","453706","","Kade Phillips","TEXAS","11","CB","94","5","6","1","1","0","6"
"","199392","","454029","","Rukeem Stroud","UCF","25","CB","20","2","0","0","0","0","1"
"","199408","","449470","","Trestin Castro","USC","37","CB","24","2","1","0","0","0","3"
"","199413","","449498","","James Johnson","USC","35","CB","1","1","0","0","0","0","0"
"","199502","","468344","","Freddie Gillens","WAKE","26","CB","1","1","0","0","0","0","0"
"","199521","","453690","","D'Aryhian Clemons","WASHINGTON","28","CB","7","1","1","0","0","0","1"
"","199528","","449360","","Dylan Robinson","WASHINGTON","06","CB","173","4","8","1","1","0","7"
"","199532","","453689","","Ramonz Adams Jr.","WASHINGTON","16","CB","11","1","0","0","0","0","1"
"","199541","","432253","","Tyrence Crutcher","W VIRGINIA","16","CB","48","4","3","0","0","0","1"
"","199568","","449307","","Cairo Skanes","WISCONSIN","21","CB","63","4","6","1","0","0","7"
"","199611","","0","","Njita Sinkala","BOSTON COL","13","CB","3","1","0","0","0","0","0"
"","199616","","456006","","TJ Green","BOSTON COL","30","CB","233","6","20","2","2","0","29"
"","199618","","449306","","Ashton Cunningham","BOSTON COL","14","CB","122","5","9","1","4","0","19"
"","199690","","453331","","Dalen Penson","GA TECH","25","CB","28","2","1","1","0","0","2"
"","199693","","453335","","Elgin Sessions","GA TECH","28","CB","39","2","1","0","0","0","2"
"","199755","","448996","","DJ Pickett","LSU","03","CB","266","8","16","4","0","2","18"
"","199756","","458861","","Aidan Anding","LSU","23","CB","1","1","0","0","0","0","0"
"","199786","","453585","","Naiim Parrish","MINNESOTA","21","CB","23","3","1","1","0","0","1"
"","199868","","449053","","Devin Sanchez","OHIO STATE","06","CB","197","8","8","3","0","0","15"
"","199871","","449212","","Brandon Finney Jr.","OREGON","04","CB","288","8","11","2","2","1","21"
"","199879","","449242","","Na'eem Offord","OREGON","14","CB","137","6","8","0","0","0","10"
"","199892","","449147","","Jahmir Joseph","PENN STATE","23","CB","48","3","2","1","0","1","3"
"","199900","","449117","","Daryus Dixson","PENN STATE","05","CB","111","5","4","1","0","0","7"
"","199959","","449295","","Damarcus Leach","S CAROLINA","19","CB","55","4","3","0","0","0","6"
"","199967","","451140","","Tre Poteat","TENNESSEE","21","CB","38","2","8","3","0","0","9"
"","199979","","451142","","Ty Redmond","TENNESSEE","04","CB","563","9","35","8","8","1","62"
"","199983","","451127","","Timothy Merritt","TENNESSEE","25","CB","27","3","2","0","0","0","2"
"","199996","","453311","","Adonyss Currie","TEXAS A&M","20","CB","5","1","0","0","0","0","0"
"","200024","","433463","","Joseph Reddish","VA TECH","21","CB","67","6","13","2","0","0","11"
"","200030","","456209","","Jojo Crim","VA TECH","35","CB","149","6","8","3","0","0","7"
"","200032","","456220","","Knahlij Harrell","VA TECH","28","CB","20","2","2","1","0","0","4"
"","200034","","458922","","Jahmari DeLoatch","VA TECH","29","CB","15","2","1","0","0","0","2"
"","200079","","450652","","Nigel Pringle","ARKANSAS","17","CB","12","2","1","0","0","0","2"
"","200087","","450610","","Keshawn Davila","ARKANSAS","21","CB","59","6","2","1","2","0","7"
"","200133","","455805","","Ben Hanks III","FLORIDA","12","CB","59","1","7","2","0","0","5"
"","200144","","455978","","Demarcus Gardner","KENTUCKY","28","CB","8","1","1","0","0","0","1"
"","200171","","453540","","Chris Ewald Jr.","MIAMI FL","20","CB","12","1","0","0","0","0","0"
"","200172","","453537","","Ja'boree Antoine","MIAMI FL","16","CB","36","3","2","0","0","0","1"
"","200265","","449672","","Cayden Daniels","VANDERBILT","26","CB","37","2","5","0","0","0","0"
"","200270","","450252","","Corey Costner","VIRGINIA","18","CB","105","8","9","1","1","1","10"
"","200281","","450302","","Josiah Persinger","VIRGINIA","33","CB","52","3","3","0","1","0","7"
"","200309","","449637","","Jayden Shipps","MARYLAND","12","CB","133","8","10","1","1","0","9"
"","200317","","448821","","Lonnie McAllister III","STANFORD","24","CB","105","3","7","4","0","0","13"
"","200318","","467649","","Chris Garland","STANFORD","26","CB","5","1","1","0","0","0","1"
"","200343","","458777","","Dallas Golden","NOTRE DAME","14","CB","270","6","18","3","2","1","27"
"","200345","","449215","","Mark Zackery IV","NOTRE DAME","24","CB","223","7","11","1","3","0","20"
"","203996","","450483","","Jordyn Criss","BYU","26","CB","3","1","0","0","0","0","0"
"","204141","","449732","","Jayden Sanders","MICHIGAN","27","CB","246","9","24","1","1","0","23"
"","204144","","449707","","Elijah Dotson","MICHIGAN","22","CB","69","6","10","0","0","1","6"
"","204185","","466506","","Draden Fullbright","OKLA STATE","37","CB","11","2","1","0","0","0","1"
"","204304","","455825","","Javon Lawrence","SYRACUSE","27","CB","4","1","0","0","0","0","0"
"","204425","","453652","","Manny Fuller","UTAH","25","CB","6","1","0","0","0","0","0"
"","204452","","453646","","Koredell Bartley","WAKE","35","CB","17","2","1","0","0","0","0"
"","204493","","449434","","J'Vari Flowers","FLORIDA","06","CB","111","4","5","0","3","0","7"
"","204861","","448937","","Rasean Dinkins","GEORGIA","27","CB","26","3","2","1","0","0","5"
"","204979","","455981","","Andrew Purcell","KENTUCKY","26","CB","12","1","2","1","0","0","0"
"","204984","","455979","","Grant Grayton","KENTUCKY","30","CB","48","5","6","0","1","1","6"
"","205046","","448944","","Anthony Pinnace III","MICH STATE","24","CB","10","3","1","0","0","0","1"
"","205093","","455950","","Kyle Johnson","MISS STATE","17","CB","6","1","0","0","0","0","0"
"","207798","","453433","","Swayde Griffin","ARIZONA","28","CB","14","2","1","0","0","0","2"
"","207804","","453436","","Aiden Miller","ARIZONA","38","CB","7","2","0","1","0","0","1"
"","207818","","449375","","Marcelous Townsend","BOSTON COL","19","CB","82","3","7","0","0","0","6"
"","208870","","451345","","ChaMarryus Bomar","W VIRGINIA","27","CB","3","1","0","0","0","0","0"
