"Rank","Player Id","Player GSIS","Player College GSIS","Player Sportradar Id","Name","Team","#","POS","SNAPS","GAMES","TOT TKL","TFL","MT","CTGT"
"","129582","","350313","","Nikhai Hill-Green","ALABAMA","41","LB","272","9","35","3","7","15"
"","129635","","350772","","Darius Snow","MICH STATE","23","LB","173","9","19","1","2","5"
"","129739","","378648","","Nigel Williams","LOUISVILLE","33","LB","22","2","2","0","0","1"
"","130573","","351168","","Daveren Rayner","KENTUCKY","07","LB","385","9","51","3","6","15"
"","131789","","351045","","Choe Bryant-Strother","BYU","33","LB","17","1","2","0","0","1"
"","131815","","351063","","JonJon Vaughns","UCLA","06","LB","464","9","89","3","7","21"
"","131853","","351704","","Sione Fotu","HOUSTON","12","LB","420","10","49","0","5","11"
"","131919","","406945","","Anthony Ward","WASHINGTON","57","LB","16","4","1","0","0","1"
"","143832","","368454","","Owen McGowan","BOSTON COL","33","LB","586","10","51","4","8","25"
"","143838","","362293","","Bryce Steele","BOSTON COL","08","LB","132","7","14","0","4","6"
"","143853","","362131","","Tre Freeman","DUKE","12","LB","381","9","41","3","7","19"
"","143867","","386176","","Nick Morris Jr.","DUKE","36","LB","150","4","19","4","5","5"
"","143952","","368271","","Chase Smith","MIAMI FL","41","LB","149","9","18","0","5","8"
"","143986","","368558","","Sean Brown","NC STATE","00","LB","298","5","41","4","6","26"
"","143992","","373110","","Caden Fordham","NC STATE","01","LB","560","9","89","3","11","42"
"","144027","","386027","","Nick Lapi","PITTSBURGH","31","LB","97","6","14","2","1","2"
"","144059","","384848","","Derek McDonald","SYRACUSE","15","LB","90","3","7","0","0","6"
"","144083","","395571","","Will Johnson","VA TECH","53","LB","4","1","0","0","0","0"
"","144086","","380884","","Jaden Keller","VA TECH","24","LB","285","8","35","2","8","21"
"","144087","","362359","","Keli Lawson","UCF","00","LB","273","9","19","0","4","19"
"","144092","","368289","","Jayden McDonald","UCF","38","LB","135","9","13","0","2","5"
"","144145","","359618","","Jaylin Alderman","MIAMI FL","21","LB","37","4","6","0","1","6"
"","144173","","384791","","TJ Quinn","LOUISVILLE","34","LB","532","9","69","5","13","34"
"","144181","","362233","","Quincy Bryant","WAKE","09","LB","266","9","41","3","8","10"
"","144192","","366082","","Dylan Hazen","WAKE","24","LB","354","9","50","7","11","18"
"","144217","","386681","","Jack Dingle","CINCINNATI","49","LB","319","8","34","0","3","4"
"","144248","","360052","","Jalen Garner","HOUSTON","36","LB","517","10","66","1","13","29"
"","144268","","368528","","Andrew Jones","OLE MISS","44","LB","126","6","19","2","1","5"
"","144431","","368353","","Corey Platt Jr.","HOUSTON","09","LB","265","9","34","2","5","12"
"","144572","","362220","","Jayson Gilliom","KANSAS","10","LB","49","6","11","0","1","1"
"","144579","","428844","","Cole Mondi","KANSAS","39","LB","3","1","2","0","0","0"
"","144611","","388807","","Desmond Purnell","KANSAS ST","32","LB","542","9","51","4","11","33"
"","144612","","385300","","Krew Jackson","ARIZONA ST","43","LB","10","3","3","0","0","0"
"","144699","","362498","","Landyn Watson","KENTUCKY","09","LB","174","9","15","1","6","11"
"","144707","","385953","","Luke Lingard","TCU","51","LB","1","1","0","0","0","0"
"","144737","","423528","","Marshall Landwehr","TEXAS","51","LB","9","2","1","0","0","0"
"","144766","","376720","","Gage Elder","TEXAS TECH","35","LB","9","1","1","0","0","0"
"","144816","","382582","","Dylan Rosiek","ILLINOIS","28","LB","275","7","43","2","2","15"
"","144818","","377096","","Kenenna Odeluga","ILLINOIS","39","LB","116","9","13","1","2","9"
"","144819","","359519","","Luke Zardzin","ILLINOIS","42","LB","30","3","7","0","0","1"
"","144864","","386327","","Jaxon Rexroth","IOWA","12","LB","163","9","18","2","1","9"
"","144871","","406794","","Jaden Harrell","IOWA","41","LB","240","6","34","1","9","13"
"","144872","","415840","","Zach Twedt","IOWA","42","LB","4","1","1","0","0","0"
"","144873","","378657","","Karson Sharar","IOWA","43","LB","489","9","64","6","11","29"
"","144984","","385308","","Devon Williams","MINNESOTA","09","LB","495","9","69","3","10","21"
"","145013","","361603","","Mikai Gbayor","N CAROLINA","04","LB","185","9","25","1","3","6"
"","145023","","412024","","Michael Booker III","NEBRASKA","43","LB","25","2","3","0","1","0"
"","145047","","384498","","Mac Uihlein","NWESTERN","37","LB","505","9","69","6","19","25"
"","145069","","359681","","Reid Carrico","W VIRGINIA","35","LB","405","10","49","3","10","17"
"","145095","","366892","","Dominic DeLuca","PENN STATE","00","LB","375","9","51","3","6","14"
"","145120","","374246","","Yannis Karlaftis","NWESTERN","14","LB","68","5","10","0","2","4"
"","145145","","380447","","Austin Dean","RUTGERS","47","LB","15","3","1","0","1","1"
"","145181","","386810","","Garrison Solliday","WISCONSIN","45","LB","4","1","1","0","0","0"
"","145382","","377173","","Wayne Matthews III","MICH STATE","10","LB","498","9","57","2","6","29"
"","145628","","386059","","Vaughn Pemberton","BOSTON COL","23","LB","1","1","0","0","0","0"
"","145978","","387250","","Andrew Simpson","N CAROLINA","02","LB","525","9","52","4","8","22"
"","146040","","359547","","Phoenix Jackson","BAYLOR","31","LB","68","3","11","0","3","2"
"","146136","","371953","","Alec Marenco","WAKE","44","LB","32","4","4","0","0","3"
"","146160","","380408","","Zyrus Fiaseu","ARIZONA ST","30","LB","101","4","9","0","3","7"
"","146280","","361917","","Eric Gentry","USC","18","LB","492","9","60","4","12","19"
"","146299","","366903","","Hunter Barth","STANFORD","23","LB","310","10","29","1","14","18"
"","146306","","366914","","Kaleb Elarms-Orr","TCU","03","LB","634","9","94","3","5","22"
"","146449","","361853","","Trey Reynolds","UTAH","37","LB","137","9","16","2","5","4"
"","146608","","361343","","Deontae Lawson","ALABAMA","00","LB","415","9","59","2","9","25"
"","146613","","370628","","Colin Bryant","S CAROLINA","45","LB","1","1","0","0","0","0"
"","146701","","368263","","Scooby Williams","TEXAS A&M","00","LB","162","6","17","3","4","6"
"","146724","","361556","","Xavian Sorey Jr.","ARKANSAS","10","LB","556","9","56","2","16","17"
"","146793","","422386","","Gabe Leonards","LSU","49","LB","3","1","0","0","0","0"
"","146852","","368499","","John Lewis","W VIRGINIA","12","LB","43","3","5","1","0","2"
"","146854","","384905","","Nic Mitchell","MISS STATE","40","LB","438","10","47","2","5","21"
"","146889","","359848","","Zachary Lovett","IOWA STATE","00","LB","99","9","9","0","1","5"
"","146924","","395323","","Andrew Colasurdo","S CAROLINA","28","LB","1","1","0","0","0","0"
"","147492","","376783","","Prince Kollie","VANDERBILT","20","LB","77","5","8","0","2","6"
"","147494","","366802","","Kahanu Kia","NOTRE DAME","43","LB","9","2","2","0","0","0"
"","147861","","381834","","Jack Kelly","BYU","17","LB","428","8","48","2","12","20"
"","150178","","363003","","Jake Golday","CINCINNATI","11","LB","509","9","81","0","7","25"
"","150923","","377302","","Jeremiah Brown","COLORADO","42","LB","418","9","66","6","6","25"
"","151086","","361995","","James Jackson","VIRGINIA","01","LB","388","10","41","0","9","15"
"","151095","","362013","","Jacob Rodriguez","TEXAS TECH","10","LB","536","10","90","8","15","42"
"","151101","","362019","","West Weeks","LSU","33","LB","397","8","56","5","7","19"
"","151172","","360769","","Luke Dillingham","TEXAS TECH","39","LB","24","2","0","0","0","1"
"","154624","","373900","","William Davis","W VIRGINIA","11","LB","4","1","0","0","0","0"
"","155289","","391722","","Caden Biser","W VIRGINIA","36","LB","24","2","1","0","0","0"
"","156237","","388509","","Wade Woodaz","CLEMSON","17","LB","482","9","57","4","6","35"
"","156240","","393313","","Kobe McCloud","CLEMSON","21","LB","125","9","15","1","1","14"
"","156243","","391377","","TJ Dottery","OLE MISS","06","LB","612","10","57","3","10","33"
"","156273","","385540","","AJ Cottrill","FLORIDA ST","41","LB","98","8","17","1","2","1"
"","156275","","385536","","Omar Graham Jr.","FLORIDA ST","09","LB","237","9","29","0","4","11"
"","156306","","393644","","Kyle Efford","GA TECH","44","LB","379","9","66","0","11","17"
"","156341","","385917","","Wesley Bissainthe","MIAMI FL","31","LB","303","9","34","1","10","22"
"","156405","","398983","","Kaiden Turner","INDIANA","14","LB","42","6","6","0","5","3"
"","156409","","398981","","Isaiah Jones","INDIANA","46","LB","382","10","47","8","8","30"
"","156434","","429652","","Landyn Van Kekerix","IOWA","23","LB","30","7","2","0","0","3"
"","156435","","412552","","Jayden Montgomery","IOWA","36","LB","234","7","32","1","6","7"
"","156454","","391387","","Caleb Wheatland","AUBURN","43","LB","5","2","0","0","0","0"
"","156458","","385722","","Ernest Hausmann","MICHIGAN","15","LB","448","9","72","3","6","34"
"","156486","","393506","","Gabe Powers","KANSAS ST","35","LB","144","8","12","0","1","7"
"","156507","","406867","","Moses Walker","RUTGERS","02","LB","137","4","15","2","0","2"
"","156725","","386843","","Aiden Fisher","INDIANA","04","LB","437","9","59","3","9","26"
"","156889","","391588","","Bryan McCoy Jr.","OKLA STATE","05","LB","487","9","65","1","11","20"
"","156945","","385550","","Keyshaun Elliott","ARIZONA ST","44","LB","456","9","78","7","14","25"
"","156972","","399715","","Jaylen Sneed","NOTRE DAME","03","LB","209","9","29","2","2","9"
"","157005","","393239","","Jeremiah Alexander","CLEMSON","35","LB","117","8","18","1","2","7"
"","157006","","393249","","Shawn Murphy","S CAROLINA","07","LB","298","9","31","1","6","17"
"","157027","","393327","","Mani Powell","PURDUE","16","LB","635","10","89","4","20","25"
"","157032","","386636","","Jordan Crook","ARIZONA ST","08","LB","446","9","76","5","12","20"
"","157047","","394654","","Robert Woodyard Jr.","AUBURN","00","LB","361","10","64","6","5","15"
"","157075","","396975","","Terrell Foster","GEORGIA","30","LB","63","6","6","0","0","3"
"","157120","","388800","","Harold Perkins Jr.","LSU","07","LB","534","9","41","3","8","30"
"","157136","","391779","","Reginald Hughes","COLORADO","50","LB","431","10","45","1","0","20"
"","157169","","430093","","Carmycah Glass","HOUSTON","25","LB","270","10","23","0","2","10"
"","157253","","386763","","Devon Jackson","OREGON","26","LB","241","8","23","0","4","10"
"","157254","","393365","","Harrison Taggart","CAL","07","LB","179","9","28","1","5","5"
"","157275","","406590","","Matt Rose","STANFORD","35","LB","506","10","97","6","12","24"
"","157288","","385959","","Namdi Obiazor","TCU","04","LB","509","9","63","0","3","22"
"","157329","","397758","","Wesley Smith","TEXAS TECH","40","LB","25","3","5","0","0","2"
"","157332","","395549","","Ben Roberts","TEXAS TECH","13","LB","567","10","65","2","5","28"
"","157359","","393340","","Trey Lathan","KANSAS","04","LB","584","10","75","4","10","31"
"","157430","","400112","","Aisea Moa","MICH STATE","08","LB","178","9","13","1","1","6"
"","157436","","407328","","Isaiah Glasker","BYU","16","LB","513","9","48","6","13","21"
"","157449","","412674","","Zakye Barker","SMU","33","LB","165","8","22","0","3","8"
"","157484","","396694","","Maverick Baranowski","MINNESOTA","06","LB","432","9","64","5","7","16"
"","157506","","406345","","Joey Gerlach","MINNESOTA","19","LB","63","9","6","0","1","2"
"","157561","","393416","","Caleb Bacon","IOWA STATE","26","LB","548","10","55","5","14","23"
"","157562","","387519","","Will McLaughlin","IOWA STATE","23","LB","143","8","13","0","4","2"
"","157592","","396656","","Carson Willich","IOWA STATE","14","LB","196","6","21","1","8","10"
"","157597","","407650","","John Klosterman","IOWA STATE","22","LB","62","5","3","0","1","4"
"","157614","","386073","","Elijah Herring","FLORIDA ST","31","LB","292","9","33","2","4","15"
"","157627","","385514","","Max Alford","BYU","30","LB","122","8","15","0","7","2"
"","157870","","394661","","Khalil Jacobs","MISSOURI","05","LB","219","9","28","1","2","12"
"","158071","","397109","","Kip Lewis","OKLAHOMA","10","LB","363","9","49","3","7","18"
"","158089","","396666","","Kobie McKinzie","OKLAHOMA","11","LB","233","8","26","4","12","5"
"","158098","","401497","","Owen Heinecke","OKLAHOMA","38","LB","300","9","44","6","9","19"
"","158208","","400310","","Malachi Hood","ILLINOIS","45","LB","280","9","31","1","4","18"
"","158211","","385638","","James Kreutz","ILLINOIS","41","LB","161","8","22","2","3","11"
"","158302","","407230","","Josh Kubala","SYRACUSE","49","LB","1","1","0","0","0","0"
"","158432","","395900","","TJ Bullard","UCF","16","LB","22","3","2","0","2","1"
"","158450","","395902","","Kam Moore","UCF","30","LB","10","1","0","0","0","0"
"","158461","","396639","","Garrison Madden","USC","29","LB","6","1","1","0","0","2"
"","158462","","406022","","Roman Marchetti","USC","57","LB","5","1","1","0","0","0"
"","158473","","387020","","Lander Barton","UTAH","08","LB","400","9","37","0","9","8"
"","158497","","393591","","Justin Medlock","SMU","20","LB","203","6","19","0","1","13"
"","158556","","386797","","Jeremy Evans","BAYLOR","42","LB","43","7","6","0","1","1"
"","158718","","439395","","Brandon Craddock","ARIZONA","40","LB","3","1","0","0","1","0"
"","158733","","386376","","Jacob Manu","WASHINGTON","09","LB","144","3","18","1","1","12"
"","159431","","397870","","Jahsiah Galvan","STANFORD","00","LB","252","6","43","2","3","14"
"","160467","","391897","","Cole Kozlowski","UCF","43","LB","386","9","62","3","10","11"
"","160580","","395068","","Ben Bogle","W VIRGINIA","32","LB","210","10","30","3","1","6"
"","162449","","391336","","Melvin Jordan IV","GA TECH","00","LB","148","8","20","0","4","4"
"","162470","","391486","","Jalen Woods","UCLA","09","LB","309","9","40","1","3","18"
"","162494","","400043","","Griffin Miller","WASHINGTON","49","LB","2","1","1","0","0","0"
"","162623","","398462","","Antwone Santiago","VA TECH","26","LB","79","6","11","1","1","1"
"","162660","","391872","","Daveon Crouch","BOSTON COL","01","LB","194","4","17","1","6","3"
"","162669","","422356","","Tim Hays","BOSTON COL","34","LB","3","1","0","0","0","0"
"","162682","","393311","","Fletcher Cothran","CLEMSON","50","LB","5","2","1","0","1","1"
"","162770","","397808","","Kyle Louis","PITTSBURGH","09","LB","457","8","56","5","6","37"
"","162825","","386506","","Jimmy Rolder","MICHIGAN","30","LB","362","8","59","3","3","27"
"","162836","","398832","","Braydon Brus","NWESTERN","33","LB","505","9","51","1","15","41"
"","162852","","393366","","Kenny Soares Jr.","NC STATE","33","LB","408","9","48","3","6","27"
"","162876","","391426","","Sonny Styles","OHIO STATE","00","LB","425","9","55","4","0","26"
"","162903","","386416","","Dariel Djabome","RUTGERS","08","LB","539","10","54","3","8","23"
"","162922","","419430","","Zilan Williams","RUTGERS","15","LB","7","2","1","0","0","0"
"","163114","","389055","","Joseph Sipp Jr.","KANSAS","03","LB","18","3","2","0","0","1"
"","163288","","386748","","Bryce Boettcher","OREGON","28","LB","411","9","73","2","7","20"
"","163648","","385895","","Tyler Banks","OLE MISS","38","LB","61","3","10","1","1","0"
"","163670","","391782","","Trip White","OKLA STATE","30","LB","210","9","27","1","8","7"
"","163671","","391783","","Jaron Willis","S CAROLINA","14","LB","48","6","5","0","1","1"
"","163707","","407972","","Bryce Cowan","VANDERBILT","22","LB","221","10","24","0","6","12"
"","163726","","396671","","Nick Rinaldi","VANDERBILT","24","LB","301","10","34","2","6","20"
"","163746","","391289","","E.J. Lightsey","GA TECH","02","LB","423","9","61","0","8","22"
"","163759","","393476","","Ben Bolton","TENNESSEE","33","LB","81","8","9","0","2","3"
"","163793","","386769","","Alex Afari Jr.","KENTUCKY","03","LB","443","9","56","3","9","22"
"","164156","","407685","","Jonathan Thompson","CINCINNATI","22","LB","397","9","51","6","8","20"
"","164193","","394637","","Keon Wylie","PENN STATE","32","LB","134","8","18","1","4","2"
"","164824","","386809","","Gary Bryant III","SYRACUSE","13","LB","395","10","56","5","6","22"
"","168602","","408275","","Jack McManus","MIAMI FL","52","LB","2","1","0","0","0","0"
"","169147","","393347","","Keaton Thomas","BAYLOR","11","LB","585","9","79","2","8","30"
"","169223","","396291","","Max Harris","ARIZONA","04","LB","475","9","66","5","11","20"
"","169965","","406588","","Alexander Kilgore","SMU","54","LB","320","8","45","2","9","33"
"","170000","","407351","","Jamal Anderson","CLEMSON","00","LB","51","4","5","1","0","3"
"","170005","","412112","","Dee Crayton","CLEMSON","22","LB","56","5","4","0","0","3"
"","170050","","412253","","Kendall Johnson","DUKE","42","LB","166","6","22","3","4","7"
"","170056","","422392","","Luke Mergott","DUKE","34","LB","428","9","49","5","7","22"
"","170093","","418135","","Kaleb Spencer","VA TECH","03","LB","260","9","46","3","6","18"
"","170102","","407498","","Amare Campbell","PENN STATE","24","LB","517","9","71","7","10","26"
"","170110","","407545","","Michael Short","VA TECH","30","LB","114","4","22","2","5","10"
"","170117","","436553","","Abe Ibrahim","PITTSBURGH","52","LB","71","7","12","2","1","1"
"","170119","","406948","","Braylan Lovelace","PITTSBURGH","00","LB","571","9","59","4","13","18"
"","170148","","415827","","Nolan DeLong","IOWA","31","LB","8","3","2","0","0","0"
"","170194","","407153","","Michael Harris","MARYLAND","31","LB","45","6","7","0","1","0"
"","170212","","407277","","Daniel Wingate","MARYLAND","01","LB","520","9","92","4","15","37"
"","170264","","408113","","Arvell Reese","OHIO STATE","08","LB","411","9","55","4","3","21"
"","170290","","431383","","DaKaari Nelson","PENN STATE","08","LB","2","2","0","0","0","0"
"","170295","","406719","","Ta'Mere Robinson","USC","14","LB","55","8","5","1","3","7"
"","170297","","406722","","Tony Rojas","PENN STATE","13","LB","176","4","24","3","2","13"
"","170320","","419431","","Abram Wright","RUTGERS","06","LB","423","9","59","1","7","16"
"","170323","","425502","","Tyler Jansey","WISCONSIN","42","LB","1","1","0","0","0","0"
"","170331","","453263","","Ashton Bracewell","FLORIDA ST","52","LB","15","2","2","1","0","0"
"","170350","","407490","","Blake Nichelson","FLORIDA ST","20","LB","312","9","34","4","3","11"
"","170358","","458762","","Brandon Torres","FLORIDA ST","53","LB","1","1","0","0","0","0"
"","170366","","406240","","Kamal Bonner","MIAMI FL","32","LB","23","3","2","0","0","1"
"","170594","","412562","","Maddox Marcellus","VIRGINIA","11","LB","242","10","29","0","4","17"
"","171075","","406066","","Jaiden Ausberry","NOTRE DAME","04","LB","324","9","43","2","7","10"
"","171077","","406067","","Drayk Bowen","NOTRE DAME","34","LB","457","9","56","1","9","26"
"","171329","","406313","","Nevaeh Sanders","MISS STATE","37","LB","64","9","7","0","0","2"
"","171843","","406885","","Taye Brown","ARIZONA","06","LB","506","9","59","5","8","18"
"","171850","","449254","","Dominic Hanger","ARIZONA","36","LB","20","3","6","0","1","2"
"","171869","","449380","","Leviticus Su'a","ARIZONA","55","LB","17","2","0","0","1","0"
"","171914","","406424","","Deven Bryant","WASHINGTON","17","LB","431","9","53","1","6","32"
"","172384","","406433","","Justin Jefferson","ALABAMA","10","LB","405","9","63","3","9","36"
"","172423","","406956","","Alex Sanford Jr.","PURDUE","10","LB","314","10","41","3","1","17"
"","172448","","430418","","Coleman Granberry","AUBURN","42","LB","3","1","1","0","0","0"
"","172470","","420352","","Christian Brathwaite","HOUSTON","16","LB","10","1","3","0","0","2"
"","172481","","412779","","Jake Ibieta","LSU","55","LB","3","1","0","0","0","0"
"","172498","","407553","","Whit Weeks","LSU","40","LB","259","6","28","1","6","20"
"","172530","","448279","","Mark Trigg Jr.","OLE MISS","48","LB","1","1","0","0","0","0"
"","172559","","407849","","Zakari Tillman","MISS STATE","07","LB","345","10","32","3","11","21"
"","172569","","406360","","Triston Newson","MISSOURI","14","LB","174","9","24","1","3","15"
"","172595","","407324","","Daymion Sanford","TEXAS A&M","27","LB","351","9","41","5","9","24"
"","172604","","407334","","Taurean York","TEXAS A&M","21","LB","501","9","51","3","9","27"
"","172620","","406100","","Bryan Longwell","VANDERBILT","11","LB","392","10","61","9","12","20"
"","173034","","423510","","Brian Simms III","CINCINNATI","17","LB","207","9","26","2","4","4"
"","173065","","406586","","Logan Brantley","KANSAS","16","LB","53","5","7","1","2","1"
"","173088","","448790","","Ezra Vedral","KANSAS","41","LB","31","2","4","0","0","2"
"","173114","","407424","","Asa Newsom","KANSAS ST","23","LB","51","6","5","0","0","1"
"","173117","","407433","","Austin Romaine","KANSAS ST","45","LB","517","9","73","5","19","12"
"","173123","","422395","","Rex Van Wyhe","KANSAS ST","28","LB","124","9","21","1","2","3"
"","173130","","420282","","Max Carroll","TCU","33","LB","167","9","23","3","3","12"
"","173138","","432066","","Hudson Hooper","TCU","37","LB","6","1","1","0","0","0"
"","173149","","432082","","Kylan Salter","COLORADO","41","LB","13","4","2","1","0","0"
"","173156","","429087","","Derion Gullette","MISS STATE","16","LB","221","8","36","0","7","6"
"","173158","","406893","","Anthony Hill Jr.","TEXAS","00","LB","501","9","61","3","3","27"
"","173161","","406898","","Liona Lefau","TEXAS","18","LB","343","9","44","2","8","23"
"","173173","","406753","","Ben Cutter","W VIRGINIA","15","LB","250","10","28","1","6","18"
"","173179","","412653","","James Heard","SYRACUSE","06","LB","117","9","12","2","4","7"
"","173191","","428399","","Josiah Trotter","MISSOURI","40","LB","384","9","63","7","5","23"
"","173390","","428549","","Jeff Utzinger","INDIANA","34","LB","35","4","7","0","0","1"
"","173407","","425493","","Matt Kingsbury","MINNESOTA","49","LB","153","9","19","1","5","6"
"","173486","","406591","","Buom Jock","CAL","13","LB","6","3","0","0","1","0"
"","173539","","407350","","CJ Allen","GEORGIA","03","LB","421","9","84","1","5","31"
"","173541","","412106","","Raylen Wilson","GEORGIA","05","LB","379","9","46","2","4","19"
"","173560","","412684","","Jaden Yates","OLE MISS","30","LB","290","10","41","0","5","9"
"","173635","","416047","","Miquel Dingle Jr.","TEXAS TECH","21","LB","1","1","0","0","0","1"
"","173689","","407046","","Lewis Carter","UCF","20","LB","497","8","75","2","9","22"
"","173699","","407073","","Taylor Heim","OKLAHOMA","17","LB","36","5","10","2","2","2"
"","173714","","407284","","Sammy Omosigho","OKLAHOMA","07","LB","212","9","29","2","1","12"
"","173978","","415630","","Ty Lee","UCLA","33","LB","1","1","0","0","0","0"
"","173984","","415654","","Wyatt Mosier","UCLA","36","LB","1","1","0","0","0","0"
"","173985","","415657","","Donavyn Pellot","UCLA","00","LB","118","6","13","0","2","4"
"","174026","","428268","","Jojo Hayden","ILLINOIS","30","LB","223","9","26","1","5","20"
"","174047","","406855","","Jordan Hall","MICH STATE","05","LB","441","9","73","1","7","39"
"","174117","","406617","","Jerry Mixon","OREGON","54","LB","292","9","35","1","6","17"
"","174119","","434123","","Will Straton","OREGON","38","LB","25","4","6","0","2","0"
"","174160","","406477","","Johnathan Hall","UTAH","07","LB","407","9","46","3","4","16"
"","174184","","406012","","Tackett Curtis","WISCONSIN","41","LB","321","9","33","0","5","20"
"","174260","","406425","","Jaden Robinson","FLORIDA","29","LB","341","9","35","2","7","15"
"","174287","","429143","","Ike Esonwune","OKLA STATE","25","LB","200","9","18","0","6","7"
"","174322","","412629","","Grayson Howard","FLORIDA","10","LB","36","3","5","0","0","2"
"","174347","","450364","","Troy Ford Jr.","UCF","28","LB","21","3","2","0","0","2"
"","174579","","416624","","Cayman Spaulding","GA TECH","01","LB","232","9","29","0","3","14"
"","174655","","436417","","Rylan Barnes","IOWA STATE","41","LB","19","3","4","0","2","1"
"","174665","","418130","","Kooper Ebel","IOWA STATE","47","LB","569","10","52","7","14","15"
"","174685","","412555","","Jack Sadowsky V","NWESTERN","45","LB","36","6","3","0","0","3"
"","174698","","406329","","Stanquan Clark","LOUISVILLE","06","LB","52","2","7","0","1","2"
"","174742","","418212","","Jalen Smith","MISS STATE","10","LB","270","10","40","0","7","22"
"","174745","","407003","","Jeremiah Telander","TENNESSEE","22","LB","372","9","49","3","6","19"
"","174775","","418168","","George Ballance","VA TECH","41","LB","40","2","10","0","0","3"
"","174805","","407727","","Caleb Woodson","VA TECH","20","LB","262","6","45","2","4","11"
"","174945","","428994","","Winston Berglund","PURDUE","20","LB","62","5","6","0","1","4"
"","175020","","421129","","Siale Esera","BYU","54","LB","300","9","35","2","6","5"
"","175024","","422408","","Miles Hall","BYU","21","LB","34","4","10","1","0","1"
"","175031","","407335","","Ace Kaufusi","BYU","18","LB","143","9","10","2","1","9"
"","175032","","448241","","Maika Kaufusi","BYU","34","LB","15","3","0","0","0","0"
"","175071","","408308","","Xe'ree Alexander","WASHINGTON","10","LB","317","9","50","3","8","22"
"","175091","","419591","","Zach Johnson","STANFORD","38","LB","184","9","25","0","5","10"
"","175144","","449133","","Hayden Dawahare","KENTUCKY","53","LB","2","1","1","0","0","1"
"","175148","","436600","","Grant Godfrey","KENTUCKY","22","LB","136","7","19","1","0","11"
"","175288","","406609","","Brandon Miyazono","SMU","29","LB","356","10","34","1","8","27"
"","175363","","449119","","Myles Forristall","GA TECH","34","LB","5","1","0","0","0","0"
"","175372","","406436","","Raul Aguirre Jr.","MIAMI FL","10","LB","210","9","24","0","2","19"
"","175385","","414595","","Marcellius Pulliam","MICH STATE","04","LB","51","4","8","0","0","2"
"","175408","","416061","","Rasheem Biles","PITTSBURGH","03","LB","388","6","54","6","4","15"
"","175431","","415611","","Landon Danley","VIRGINIA","32","LB","180","8","19","2","2","7"
"","175435","","419541","","Caleb Hardy","VIRGINIA","26","LB","81","7","9","1","0","6"
"","175441","","407055","","Kam Robinson","VIRGINIA","05","LB","413","7","59","3","4","32"
"","175477","","429447","","Jacob Bower","NEBRASKA","54","LB","21","4","4","0","0","1"
"","175520","","406593","","Christian Alliegro","WISCONSIN","00","LB","379","7","50","4","11","25"
