"Rank","Player Id","Player GSIS","Player College GSIS","Player Sportradar Id","Name","Team","#","POS","SNAPS","GAMES","TOT TKL","TFL","MT","CTGT"
"","163671","","391783","","Jaron Willis","S CAROLINA","14","LB","51","7","6","0","1","1"
"","163707","","407972","","Bryce Cowan","VANDERBILT","22","LB","221","10","24","0","6","12"
"","163726","","396671","","Nick Rinaldi","VANDERBILT","24","LB","301","10","34","2","6","20"
"","163746","","391289","","E.J. Lightsey","GA TECH","02","LB","491","10","67","0","8","27"
"","163759","","393476","","Ben Bolton","TENNESSEE","33","LB","111","9","13","0","3","5"
"","163793","","386769","","Alex Afari Jr.","KENTUCKY","03","LB","443","9","56","3","9","22"
"","164156","","407685","","Jonathan Thompson","CINCINNATI","22","LB","445","10","60","7","9","22"
"","164193","","394637","","Keon Wylie","PENN STATE","32","LB","153","9","23","2","4","5"
"","164824","","386809","","Gary Bryant III","SYRACUSE","13","LB","395","10","56","5","6","22"
"","168602","","408275","","Jack McManus","MIAMI FL","52","LB","2","1","0","0","0","0"
"","169147","","393347","","Keaton Thomas","BAYLOR","11","LB","644","10","87","4","10","32"
"","169223","","396291","","Max Harris","ARIZONA","04","LB","474","9","66","5","11","20"
"","169965","","406588","","Alexander Kilgore","SMU","54","LB","320","8","45","2","9","32"
"","170000","","407351","","Jamal Anderson","CLEMSON","00","LB","51","4","5","1","0","3"
"","170005","","412112","","Dee Crayton","CLEMSON","22","LB","57","6","4","0","0","3"
"","170050","","412253","","Kendall Johnson","DUKE","42","LB","166","6","22","3","4","7"
"","170056","","422392","","Luke Mergott","DUKE","34","LB","502","10","59","6","6","26"
"","170093","","418135","","Kaleb Spencer","VA TECH","03","LB","289","10","51","4","10","19"
"","170102","","407498","","Amare Campbell","PENN STATE","24","LB","566","10","81","7","12","30"
"","170110","","407545","","Michael Short","VA TECH","30","LB","114","4","22","2","5","10"
"","170117","","436553","","Abe Ibrahim","PITTSBURGH","52","LB","71","7","12","2","1","1"
"","170119","","406948","","Braylan Lovelace","PITTSBURGH","00","LB","643","10","69","4","14","20"
"","170148","","415827","","Nolan DeLong","IOWA","31","LB","8","3","2","0","0","0"
"","170194","","407153","","Michael Harris","MARYLAND","31","LB","50","7","8","0","2","0"
"","170212","","407277","","Daniel Wingate","MARYLAND","01","LB","553","10","99","4","15","41"
"","170264","","408113","","Arvell Reese","OHIO STATE","08","LB","441","10","58","4","3","21"
"","170290","","431383","","DaKaari Nelson","PENN STATE","08","LB","2","2","0","0","0","0"
"","170295","","406719","","Ta'Mere Robinson","USC","14","LB","55","8","5","1","3","7"
"","170297","","406722","","Tony Rojas","PENN STATE","13","LB","176","4","24","3","2","13"
"","170320","","419431","","Abram Wright","RUTGERS","06","LB","423","9","59","1","7","16"
"","170323","","425502","","Tyler Jansey","WISCONSIN","42","LB","1","1","0","0","0","0"
"","170331","","453263","","Ashton Bracewell","FLORIDA ST","52","LB","15","2","2","1","0","0"
"","170350","","407490","","Blake Nichelson","FLORIDA ST","20","LB","346","10","36","4","3","13"
"","170358","","458762","","Brandon Torres","FLORIDA ST","53","LB","1","1","0","0","0","0"
"","170366","","406240","","Kamal Bonner","MIAMI FL","32","LB","30","4","3","0","0","1"
"","170594","","412562","","Maddox Marcellus","VIRGINIA","11","LB","255","11","29","0","5","17"
"","171075","","406066","","Jaiden Ausberry","NOTRE DAME","04","LB","353","10","46","3","8","14"
"","171077","","406067","","Drayk Bowen","NOTRE DAME","34","LB","497","10","60","1","10","30"
"","171329","","406313","","Nevaeh Sanders","MISS STATE","37","LB","74","10","7","0","0","2"
"","171843","","406885","","Taye Brown","ARIZONA","06","LB","564","10","67","6","9","20"
"","171850","","449254","","Dominic Hanger","ARIZONA","36","LB","20","3","6","0","1","2"
"","171869","","449380","","Leviticus Su'a","ARIZONA","55","LB","17","2","0","0","1","0"
"","171914","","406424","","Deven Bryant","WASHINGTON","17","LB","464","10","62","1","6","33"
"","172384","","406433","","Justin Jefferson","ALABAMA","10","LB","433","10","68","3","10","39"
"","172423","","406956","","Alex Sanford Jr.","PURDUE","10","LB","337","11","43","3","2","20"
"","172448","","430418","","Coleman Granberry","AUBURN","42","LB","3","1","1","0","0","0"
"","172470","","420352","","Christian Brathwaite","HOUSTON","16","LB","10","1","3","0","0","2"
"","172481","","412779","","Jake Ibieta","LSU","55","LB","3","1","0","0","0","0"
"","172498","","407553","","Whit Weeks","LSU","40","LB","259","6","28","1","6","20"
"","172530","","448279","","Mark Trigg Jr.","OLE MISS","48","LB","1","1","0","0","0","0"
"","172559","","407849","","Zakari Tillman","MISS STATE","07","LB","367","11","36","3","11","21"
"","172569","","406360","","Triston Newson","MISSOURI","14","LB","219","10","31","1","5","15"
"","172595","","407324","","Daymion Sanford","TEXAS A&M","27","LB","408","10","49","5","11","27"
"","172604","","407334","","Taurean York","TEXAS A&M","21","LB","570","10","60","4","10","32"
"","172620","","406100","","Bryan Longwell","VANDERBILT","11","LB","392","10","61","9","12","21"
"","173034","","423510","","Brian Simms III","CINCINNATI","17","LB","217","10","27","2","4","4"
"","173065","","406586","","Logan Brantley","KANSAS","16","LB","53","5","7","1","2","1"
"","173088","","448790","","Ezra Vedral","KANSAS","41","LB","31","2","4","0","0","2"
"","173114","","407424","","Asa Newsom","KANSAS ST","23","LB","94","7","7","0","1","1"
"","173117","","407433","","Austin Romaine","KANSAS ST","45","LB","517","9","73","5","19","12"
"","173123","","422395","","Rex Van Wyhe","KANSAS ST","28","LB","135","10","24","1","3","3"
"","173130","","420282","","Max Carroll","TCU","33","LB","189","10","30","3","3","13"
"","173138","","432066","","Hudson Hooper","TCU","37","LB","7","2","1","0","0","0"
"","173149","","432082","","Kylan Salter","COLORADO","41","LB","13","4","2","1","0","0"
"","173156","","429087","","Derion Gullette","MISS STATE","16","LB","229","9","36","0","8","6"
"","173158","","406893","","Anthony Hill Jr.","TEXAS","00","LB","563","10","67","4","3","33"
"","173161","","406898","","Liona Lefau","TEXAS","18","LB","372","10","48","2","9","24"
"","173173","","406753","","Ben Cutter","W VIRGINIA","15","LB","271","11","29","1","6","19"
"","173179","","412653","","James Heard","SYRACUSE","06","LB","117","9","12","2","4","7"
"","173191","","428399","","Josiah Trotter","MISSOURI","40","LB","406","10","64","7","6","24"
"","173390","","428549","","Jeff Utzinger","INDIANA","34","LB","35","4","7","0","0","1"
"","173407","","425493","","Matt Kingsbury","MINNESOTA","49","LB","186","10","20","1","5","8"
"","173486","","406591","","Buom Jock","CAL","13","LB","6","3","0","0","1","0"
"","173539","","407350","","CJ Allen","GEORGIA","03","LB","440","10","90","2","5","33"
"","173541","","412106","","Raylen Wilson","GEORGIA","05","LB","420","10","47","3","4","21"
"","173560","","412684","","Jaden Yates","OLE MISS","30","LB","296","11","42","0","5","9"
"","173635","","416047","","Miquel Dingle Jr.","TEXAS TECH","21","LB","1","1","0","0","0","1"
"","173689","","407046","","Lewis Carter","UCF","20","LB","570","9","90","2","10","34"
"","173699","","407073","","Taylor Heim","OKLAHOMA","17","LB","36","5","10","2","2","2"
"","173714","","407284","","Sammy Omosigho","OKLAHOMA","07","LB","242","10","33","2","1","14"
"","173978","","415630","","Ty Lee","UCLA","33","LB","1","1","0","0","0","0"
"","173985","","415657","","Donavyn Pellot","UCLA","00","LB","149","7","19","0","4","4"
"","174026","","428268","","Jojo Hayden","ILLINOIS","30","LB","232","10","26","1","5","22"
"","174047","","406855","","Jordan Hall","MICH STATE","05","LB","504","10","80","1","8","40"
"","174117","","406617","","Jerry Mixon","OREGON","54","LB","332","10","38","1","7","21"
"","174119","","434123","","Will Straton","OREGON","38","LB","26","5","6","0","2","0"
"","174160","","406477","","Johnathan Hall","UTAH","07","LB","463","10","56","3","7","20"
"","174184","","406012","","Tackett Curtis","WISCONSIN","41","LB","321","9","32","0","5","20"
"","174260","","406425","","Jaden Robinson","FLORIDA","29","LB","390","10","40","2","8","21"
"","174287","","429143","","Ike Esonwune","OKLA STATE","25","LB","242","10","20","0","6","9"
"","174322","","412629","","Grayson Howard","FLORIDA","10","LB","36","3","5","0","0","2"
"","174347","","450364","","Troy Ford Jr.","UCF","28","LB","21","3","2","0","0","2"
"","174579","","416624","","Cayman Spaulding","GA TECH","01","LB","238","10","29","0","3","14"
"","174655","","436417","","Rylan Barnes","IOWA STATE","41","LB","20","3","4","0","2","1"
"","174665","","418130","","Kooper Ebel","IOWA STATE","47","LB","568","10","52","7","14","15"
"","174685","","412555","","Jack Sadowsky V","NWESTERN","45","LB","40","7","3","0","0","3"
"","174698","","406329","","Stanquan Clark","LOUISVILLE","06","LB","98","3","15","2","2","7"
"","174742","","418212","","Jalen Smith","MISS STATE","10","LB","289","11","45","1","9","23"
"","174745","","407003","","Jeremiah Telander","TENNESSEE","22","LB","396","10","52","3","6","22"
"","174775","","418168","","George Ballance","VA TECH","41","LB","41","3","11","0","0","3"
"","174805","","407727","","Caleb Woodson","VA TECH","20","LB","306","7","52","2","5","13"
"","174945","","428994","","Winston Berglund","PURDUE","20","LB","64","6","6","0","1","3"
"","175020","","421129","","Siale Esera","BYU","54","LB","327","10","38","2","7","5"
"","175024","","422408","","Miles Hall","BYU","21","LB","44","5","11","1","0","1"
"","175031","","407335","","Ace Kaufusi","BYU","18","LB","158","10","12","2","2","9"
"","175032","","448241","","Maika Kaufusi","BYU","34","LB","15","3","0","0","0","0"
"","175071","","408308","","Xe'ree Alexander","WASHINGTON","10","LB","361","10","61","5","8","23"
"","175091","","419591","","Zach Johnson","STANFORD","38","LB","184","9","25","0","5","10"
"","175144","","449133","","Hayden Dawahare","KENTUCKY","53","LB","9","2","2","0","0","1"
"","175148","","436600","","Grant Godfrey","KENTUCKY","22","LB","173","8","24","1","0","14"
"","175288","","406609","","Brandon Miyazono","SMU","29","LB","356","10","34","1","8","27"
"","175363","","449119","","Myles Forristall","GA TECH","34","LB","5","1","0","0","0","0"
"","175372","","406436","","Raul Aguirre Jr.","MIAMI FL","10","LB","229","10","29","1","4","22"
"","175385","","414595","","Marcellius Pulliam","MICH STATE","04","LB","51","4","8","0","0","2"
"","175408","","416061","","Rasheem Biles","PITTSBURGH","03","LB","460","7","64","7","6","20"
"","175431","","415611","","Landon Danley","VIRGINIA","32","LB","221","9","24","2","3","10"
"","175435","","419541","","Caleb Hardy","VIRGINIA","26","LB","96","8","9","1","0","8"
"","175441","","407055","","Kam Robinson","VIRGINIA","05","LB","416","8","59","3","4","33"
"","175477","","429447","","Jacob Bower","NEBRASKA","54","LB","21","4","4","0","0","1"
"","175520","","406593","","Christian Alliegro","WISCONSIN","00","LB","388","8","52","4","11","25"
"","175823","","441641","","Darius Taylor","VA TECH","50","LB","2","1","0","0","0","0"
"","175925","","422400","","Jamian Risher Jr.","S CAROLINA","34","LB","21","1","2","0","0","0"
"","175949","","407472","","Justin Cryer","FLORIDA ST","28","LB","322","10","33","3","4","18"
"","176007","","412327","","Kelvon McBride","NC STATE","36","LB","23","3","1","0","0","0"
"","176040","","415778","","Zyian Moultrie-Goddard","SYRACUSE","22","LB","72","6","9","1","2","4"
"","176060","","406231","","Aiden Hall","WAKE","21","LB","487","10","63","6","8","26"
"","176185","","458963","","Brady Sarkisian","TEXAS","32","LB","10","1","1","1","0","0"
"","176193","","445724","","Quentin Hatch","UCF","45","LB","1","1","0","0","0","0"
"","176215","","428481","","Semaj Bridgeman","MICH STATE","17","LB","51","9","3","1","1","2"
"","176218","","428506","","Jason Hewlett Jr.","BOSTON COL","26","LB","85","5","9","0","0","7"
"","176259","","429636","","Nigel Glover","NWESTERN","42","LB","1","1","0","0","0","0"
"","176296","","456031","","John Weidenbach","MICHIGAN","59","LB","1","1","0","0","0","0"
"","176329","","407352","","Troy Bowles","MICHIGAN","18","LB","161","9","25","1","1","11"
"","176394","","412691","","Isaiah Chisom","UCLA","32","LB","466","10","80","1","7","13"
"","176469","","429774","","T.J. Capers","LOUISVILLE","11","LB","275","10","37","2","7","20"
"","176519","","406813","","Payton Roth","NWESTERN","34","LB","19","3","0","0","1","0"
"","176566","","407867","","Cade Uluave","CAL","00","LB","479","9","73","7","16","31"
"","176580","","416175","","Bo LaPenna","COLORADO","54","LB","4","2","0","0","0","0"
"","176631","","461068","","Tre Williams","STANFORD","36","LB","29","4","1","0","0","0"
"","177067","","408675","","AJ Richardson","NC STATE","15","LB","69","2","11","0","0","5"
"","180176","","409489","","Ralph Ortiz","KANSAS ST","20","LB","1","1","0","0","0","0"
"","183192","","428308","","Sammy Brown","CLEMSON","47","LB","573","10","75","5","7","28"
"","183212","","428182","","Tah'j Butler","GA TECH","15","LB","252","10","25","1","7","16"
"","183239","","428450","","Cam Pruitt","MIAMI FL","22","LB","38","5","3","0","1","2"
"","183248","","428626","","Brandon Booker","SMU","28","LB","530","10","55","2","4","25"
"","183259","","449081","","Luke Ferrelli","CAL","41","LB","582","10","68","4","16","33"
"","183260","","429980","","Aaron Hampton","CAL","46","LB","154","9","32","1","3","9"
"","183263","","453783","","Eze Osondu","CAL","53","LB","1","1","0","0","0","0"
"","183277","","428313","","Sam Mattingly","STANFORD","51","LB","135","9","19","1","4","5"
"","183283","","446310","","Myles Brown","VIRGINIA","13","LB","31","2","4","0","0","3"
"","183300","","449705","","Timir Hickman-Collins","N CAROLINA","54","LB","49","4","3","0","0","2"
"","183308","","453283","","Jayden Parrish","FLORIDA ST","36","LB","23","2","4","0","1","1"
"","183314","","429776","","Trent Carter","LOUISVILLE","43","LB","15","1","3","0","1","1"
"","183345","","434227","","Ashton Woods","W VIRGINIA","33","LB","127","6","18","0","7","2"
"","183361","","448240","","Logan Foust","NC STATE","38","LB","1","1","0","0","0","0"
"","183368","","441735","","Zane Williams","NC STATE","30","LB","34","4","8","2","0","2"
"","183391","","429201","","Darius Jones","WAKE","34","LB","14","1","1","0","1","1"
"","183543","","434097","","Brady Pretzlaff","MICH STATE","45","LB","29","3","6","1","0","8"
"","183585","","429515","","Vincent Shavers Jr.","NEBRASKA","09","LB","383","10","51","6","9","16"
"","183592","","449176","","Derek Wacker","NEBRASKA","42","LB","3","2","1","0","0","0"
"","183624","","439340","","Elijah Newby","USC","26","LB","24","2","4","0","0","2"
"","183628","","428630","","Desman Stephens II","USC","23","LB","526","10","68","0","5","19"
"","183638","","429717","","Khmori House","N CAROLINA","07","LB","623","10","75","2","8","30"
"","183659","","447540","","Thomas Heiberger","WISCONSIN","19","LB","60","6","6","0","2","5"
"","183682","","428276","","Jeremiah Beasley","MISSOURI","18","LB","65","5","10","0","0","2"
"","183691","","428540","","Cole Sullivan","MICHIGAN","23","LB","176","8","27","2","2","14"
"","183707","","428687","","Payton Pierce","OHIO STATE","26","LB","213","10","37","2","0","8"
"","183711","","428707","","Garrett Stover","OHIO STATE","23","LB","23","5","4","0","2","1"
"","183743","","429590","","Martell Hughes","ARIZONA ST","18","LB","187","10","26","1","4","21"
"","183749","","433736","","Tony-Louis Nkuba","ARIZONA ST","21","LB","4","1","0","0","0","0"
"","183758","","429914","","Ephraim Asiata","BYU","44","LB","23","3","3","0","0","2"
"","183790","","429594","","Simeon Coleman","CINCINNATI","31","LB","326","10","31","2","4","11"
"","183864","","445008","","Kana'i Lopes","UTAH","33","LB","17","3","2","0","1","1"
"","183924","","428568","","Travion Barnes","BAYLOR","36","LB","67","4","14","0","1","4"
"","184105","","428801","","Kyngstonn Viliamu-Asa","NOTRE DAME","27","LB","406","10","48","4","7","13"
"","184216","","429309","","Frank Cusano","WAKE","43","LB","249","9","30","1","8","16"
"","184389","","450630","","Justin Logan","ARKANSAS","28","LB","4","1","1","0","0","0"
"","184410","","430436","","Demarcus Riddick","AUBURN","06","LB","246","10","16","0","3","12"
"","184422","","428321","","Myles Graham","FLORIDA","05","LB","531","10","71","4","9","30"
"","184438","","431999","","Xavier Atkins","AUBURN","17","LB","597","10","87","8","16","32"
"","184459","","432015","","Davhon Keys","LSU","42","LB","417","10","53","1","7","16"
"","184465","","446894","","Tylen Singleton","LSU","46","LB","51","6","3","0","1","3"
"","184478","","428334","","Brian Huff","MISSOURI","17","LB","6","2","1","0","1","0"
"","184487","","429658","","Fred Johnson","S CAROLINA","00","LB","470","10","49","3","10","33"
"","184516","","429098","","Ty'Anthony Smith","TEXAS","26","LB","304","10","43","2","11","24"
"","184538","","429332","","Cayden Jones","ALABAMA","30","LB","27","2","4","0","0","1"
"","184544","","429376","","Justin Okoronkwo","S CAROLINA","17","LB","499","10","61","3","9","20"
"","184554","","428404","","Chris Cole","GEORGIA","09","LB","283","10","32","2","4","12"
"","184584","","428489","","Justin Williams","GEORGIA","19","LB","171","10","31","4","4","11"
"","184600","","428375","","James Nesta","OKLAHOMA","47","LB","40","5","3","0","0","3"
"","184640","","429575","","Antwan Smith","KENTUCKY","44","LB","84","7","9","0","3","5"
"","184738","","429699","","Raymond Collins","OLE MISS","34","LB","7","3","3","0","0","0"
"","184808","","428846","","Jordan Lockhart","TEXAS A&M","54","LB","90","8","11","2","1","5"
"","184819","","429382","","Kyland Reed","BAYLOR","45","LB","497","10","42","1","10","24"
"","184827","","431643","","Cael Brezina","IOWA STATE","09","LB","237","10","24","1","2","12"
"","184831","","449806","","Danny Inglis","IOWA STATE","46","LB","3","1","1","0","0","0"
"","184834","","449815","","Mason Miller","IOWA STATE","40","LB","3","1","0","0","0","0"
"","184837","","446940","","Nick Reinicke","IOWA STATE","51","LB","6","3","2","0","0","1"
"","184858","","449231","","Kamar Mothudi","OREGON","33","LB","24","4","3","0","0","0"
"","184860","","431944","","Brayden Platt","OREGON","23","LB","12","2","1","0","0","0"
"","184892","","434002","","Edwin Spillman","TENNESSEE","13","LB","417","10","60","3","6","17"
"","184941","","445704","","Gabe Williams","VA TECH","12","LB","2","1","1","0","0","0"
"","185222","","430970","","Sanders Ellis","PURDUE","06","LB","30","7","4","0","1","1"
"","188193","","455888","","George Leibold","CINCINNATI","47","LB","11","1","3","0","0","1"
"","188203","","429649","","Montay Weedon","CINCINNATI","44","LB","218","10","21","1","10","12"
"","188247","","428639","","Keyshawn Flowers","MARYLAND","23","LB","179","8","26","1","3","6"
"","188261","","428807","","Trey Reddick","MARYLAND","03","LB","363","9","45","3","15","12"
"","188295","","443064","","Elijah Elliss","UTAH","83","LB","81","8","11","1","0","1"
"","188483","","429345","","Charles Correa","PURDUE","05","LB","657","11","67","7","16","30"
"","188512","","449670","","Jamison Curtis","VANDERBILT","40","LB","16","2","6","0","0","1"
"","188665","","428534","","Rolijah Hardy","INDIANA","21","LB","492","11","69","6","5","38"
"","188672","","466486","","Kaden McConnell","INDIANA","38","LB","8","2","2","0","0","1"
"","188700","","448275","","Mason Carrier","MINNESOTA","48","LB","21","4","3","2","0","0"
"","188718","","445717","","Jonathan Agumadu","N CAROLINA","41","LB","49","4","9","0","0","4"
"","188731","","447573","","Jacobi Oliphant Jr.","OKLA STATE","26","LB","110","10","12","0","0","9"
"","188739","","461024","","Gunnar Wilson","OKLA STATE","50","LB","2","1","0","0","0","0"
"","188881","","447582","","Jordan Burns","TENNESSEE","11","LB","37","5","6","0","1","2"
"","188891","","429243","","Ryan Scott","TENNESSEE","50","LB","8","2","2","0","0","1"
"","188892","","429246","","Grier Short","TENNESSEE","57","LB","5","1","0","0","0","0"
"","189382","","434168","","Vontae Floyd","DUKE","17","LB","3","1","0","0","0","0"
"","189414","","453321","","Drew Cohen","GA TECH","93","LB","2","1","0","0","0","0"
"","189447","","467648","","Casey Rizzi","MIAMI FL","39","LB","1","1","0","0","0","0"
"","189530","","436549","","Davin Brewton","PITTSBURGH","37","LB","34","4","3","1","0","2"
"","189537","","436554","","Cameron Lindsey","PITTSBURGH","24","LB","222","9","30","1","2","15"
"","189562","","450250","","Xavier Wright","SMU","46","LB","8","1","0","0","0","2"
"","189623","","441722","","Jabari Mann","ARIZONA","11","LB","115","8","13","2","0","2"
"","189641","","449690","","Prayer Young-Blackgoat","ARIZONA ST","49","LB","3","1","0","0","0","1"
"","189674","","449499","","Cam Buffington","IOWA","33","LB","28","3","7","0","0","1"
"","189693","","449527","","Preston Ries","IOWA","46","LB","13","3","5","1","1","0"
"","189697","","449531","","Derek Weisskopf","IOWA","22","LB","11","3","2","0","0","0"
"","189880","","446262","","Bodie Kahoun","NOTRE DAME","36","LB","1","1","1","0","0","0"
"","189886","","433952","","Teddy Rezac","NOTRE DAME","35","LB","9","2","0","0","0","0"
"","190166","","450613","","Preston Davis","ARKANSAS","45","LB","1","1","0","0","0","0"
"","190175","","428905","","Bradley Shaw","ARKANSAS","07","LB","397","10","44","2","4","20"
"","190176","","448232","","Wyatt Simmons","ARKANSAS","42","LB","53","6","7","0","0","5"
"","190179","","450702","","Joseph Whitt","ARKANSAS","48","LB","3","1","0","0","0","0"
"","190189","","446905","","Kemori Dixon","BOSTON COL","42","LB","54","3","2","0","1","2"
"","190207","","393890","","Kenzel Kelly","LSU","50","LB","7","1","0","0","1","0"
"","190225","","428457","","Nicholas Rodriguez","MISSOURI","20","LB","216","10","34","2","3","14"
"","190244","","458951","","Eric Garza","TEXAS","43","LB","6","1","0","0","0","0"
"","190268","","428295","","Aaron Chiles","FLORIDA","08","LB","372","10","38","1","5","10"
"","190359","","449597","","Jadyn Walker","USC","31","LB","187","10","26","2","6","6"
"","190446","","445700","","Quintavion Norman","KENTUCKY","31","LB","3","1","1","0","0","0"
"","190490","","449353","","Sam Robinson","RUTGERS","04","LB","25","7","5","0","0","1"
"","190568","","453274","","Gav Holman","FLORIDA ST","43","LB","22","2","4","0","0","1"
"","190836","","456019","","Zach Ludwig","MICHIGAN","43","LB","1","1","0","0","0","0"
"","190959","","455909","","Whittman Whaley","WAKE","40","LB","5","1","0","0","0","0"
"","191138","","429384","","QB Reese","ALABAMA","36","LB","31","2","3","0","0","1"
